n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????B????????G????????O?G??????O????????W????????A?????????O?G??????@?????????A?????????A?????????@??_???????G?????????@??????????C??????????G??????????K??????????C??????????@???????????G?G?????????o??????????@_??????????@_???????????W???????????E????????????o???????????B????????????E????????????A????????????B?????????????O????????????A?G???????????G?????????????O?????????????O@????????????G?????????????A??????????????O@????????????@_?????????????A??????????????A??????????????@?C?????????????W??????????????B???????????????E???????????????K???????????????E???????????????@?_??????????????o???????????????A????????????????GC???????????????OG???????????????OG???????????????I?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@_@???K?G???o?_??@_@???@_@????_?_???[?G???@?@????M?C????K?G????M?G????B?C?????o@?????E?G?????[?_?????W@??????O@??????[?_?????A?W??????w@??????@oK??????@ag??????@{G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C?G????C??????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O????????K????????A?????????O?G??????@?????????A?@???????A?????????@??_???????W?????????A??????????G??????????O??????????O??????????K??????????A???????????O?G????????@???????????A???????????A?@?????????@_???????????G???????????@?@??????????C?C??????????W????????????W????????????K????????????B?????????????G?????????????o????????????@?????????????@?@????????????_?????????????G?G???????????@?@????????????A??????????????C??????????????C??????????????A?C?????????????o??????????????C???????????????O?_?????????????_@??????????????_???????????????O?_?????????????B?G??????????????W???????????????@_???????????????@_????????????????_G???????????????G????????????????AP????????????????Ao,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??o@??W?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????G?C????o?G????w?G????M?C????@_@?????K?G?????o?_????@_@?????@o@??????W?_?????F?G??????Op??????BKC??????F_G???????^_,4,4
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@?G??W???@????A?G??E????A?????_????C?????O?????_?????_@????o?????C??????_?????A?C????C??????C??????A??????@_??????K???????o??????@_???????_???????O???????C?G?????@_???????A????????C?G??????K????????E????????@?????????G?G???????_????????@?????????@??????????_?_???????W?????????@??????????C??????????G?G????????G??????????C?C????????@???????????G???????????o??????????@_??????????@_???????????O???????????C????????????_@??????????E????????????C????????????C?G??????????B?????????????o????????????C?????????????O?_???????????_@????????????_?????????????O?_???????????K??????????????_?????????????B??????????????A??????????????A?G????????????@???????????????O??????????????@_??????????????A???????????????C@??????????????C@??????????????E????????????????_G??????????????E????????????????W????????????????o????????????????OG???????????????C?????????????????p????????????????Ao,v|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?w?_?_@?@o@??O?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???[?G???_?_??B_@???@?@???@o?_???G?W???B_@????E?C????G?G????[?G????E?C????@_@?????M?G?????O?_????@o@??????g@??????M?_?????@_W??????G@??????@wC???????wW???????\g,0,0
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@_???B????A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C??????E??????@_??????K???????o???????_???????_???????O?_?????C???????@_???????E????????K????????K????????C????????@?@???????G?????????_????????@?????????@?@???????@_?????????K?????????@??????????C??????????G??????????G?G????????C??????????@???????????K???????????o??????????@_???????????_???????????O???????????C?G??????????_???????????E????????????K????????????E????????????B?????????????_????????????C?G???????????O?_???????????_?????????????_@????????????o?????????????E??????????????_?????????????A?C????????????C??????????????C?G????????????A???????????????_??????????????B???????????????C???????????????K???????????????C???????????????B????????????????W???????????????B????????????????K????????????????GG???????????????[????????????????C????????????????@`????????????????DO,v|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B_@???G?G??@o?_??@_@???@?@???@_?_???[?G???@_@????C?C????[?G????K?G????E?C????@o@?????C?G?????w?_?????oB??????o@??????[?_?????B?W??????O@??????BoC??????@oW???????lg,4,4
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@_???B????A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C??????E??????@_??????K???????o???????_???????_???????O???????C?G?????@_???????E????????K????????K????????C????????@?@???????G?????????_????????@?????????@?@???????@_?????????W?????????@??????????C??????????G??????????G?G????????C??????????@???????????K???????????o??????????@_???????????_???????????O???????????C????????????_@??????????E????????????K????????????E????????????B?????????????_????????????C?G???????????O?_???????????_?????????????_@????????????o?????????????K??????????????_?????????????A??????????????C?G????????????C?G????????????A???????????????_??????????????B???????????????C???????????????G@??????????????K???????????????E????????????????W???????????????B????????????????K????????????????GG???????????????K????????????????B?????????????????S?????????????????w,v|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B_@???G?G??@_?_??B_@???@?@???@_?_???[?G???@_@????C?C????[?G????K?G????E?C????@o@?????C?G?????o?_????@o@??????_B??????{?_?????B?W??????O@??????BoC??????@oW???????tg,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?G???@_?????E??????G??????G??????C??????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????G????????O????????O?G??????G????????E?????????o????????A?????????C?@???????C?????????A??_???????_?????????C?@????????G??????????O??????????O?G????????W??????????B???????????O??????????@???????????A???????????A?@?????????@????????????O?G?????????B????????????E????????????K????????????C????????????A?????????????_@???????????C?G???????????o????????????@_?????????????_?????????????O?_???????????C??????????????_@????????????A?C????????????C??????????????C?G????????????E???????????????O??????????????A???????????????G?_?????????????O@??????????????O???????????????G?_?????????????@_???????????????C????????????????WC???????????????o????????????????K????????????????B?????????????????P????????????????@g,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???o?G??B??_??F?@???A?@???B_?_???W?G???A?@????W?C????w?G????O?G????W?C????F?@?????[?G?????o?_????@o@??????_@??????{?_?????A?W??????{@???????oK??????@wG???????\W,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@?C??E????E????B?????_????C?????O?????o?????_?????O?????C?G???@_?????A??????C??????C??????A???????_??????K???????o??????@???????@?@??????_?_?????W???????@????????C????????G?G??????W????????K????????B?????????W????????@?????????A?@???????A?????????@??_???????G?????????@??????????C?C????????W??????????G??????????C??????????@???????????G?G?????????_??????????@???????????@_???????????W???????????E????????????O???????????@????????????A?G??????????E????????????B?????????????W????????????B?????????????G?????????????O@????????????O@????????????G?????????????A?G????????????o?????????????@??????????????A?G????????????A??????????????@?C?????????????O??????????????A???????????????E???????????????C???????????????C@??????????????A?_??????????????o???????????????B????????????????K????????????????W????????????????GG???????????????A?????????????????p????????????????Ao,v|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???W?G??@o?_??@?@???B_@????_?_???W?G???B_@????E?C????G?G????[?G????F?C?????o@?????F?G?????G?_?????w@??????W@??????M?_?????@_W??????G@??????@wC???????wW???????\g,3,3
106,~?@isP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????K?????@??????C??????G?G????G??????C??????@???????G???????_?_????@???????@????????_???????G???????@?@??????C????????W????????G????????C?C??????B?????????W????????@?????????A?@???????B?????????@_?????????O?????????A?@????????W??????????W??????????O??????????G??????????A?@?????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????A?@??????????G????????????O????????????O????????????G?C??????????A?@???????????o????????????@?????????????A?@???????????E?????????????@_?????????????W??????????????o?????????????A??????????????C?G????????????K??????????????@???????????????W??????????????@???????????????C???????????????G@??????????????K???????????????A????????????????_???????????????E@???????????????W????????????????OG???????????????o????????????????M????????????????@A????????????????HG,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@??_??F?@???A?@???B_?_???W?G???A?@????[?C????O?W????o?G????[?C????A?@?????w?G????@o@_????@?D?????B_@??????_?_?????]?G??????gB??????@_C??????BcG???????Mw,4,5
106,~?@isP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@_???B????A????@?????O????A?????G?_???O?????o?????W?????C??????_?????A??????C??????C??????E??????@_??????G???????_?_????@_??????@????????_???????G?G?????@????????K????????W????????W????????K????????A?????????O????????@??_??????A?????????A?????????@??_???????O?G???????E??????????K??????????O??????????O??????????G??????????A?@?????????O??????????@??_????????E???????????B???????????@????????????O?G?????????@????????????C????????????G?G??????????G?G??????????K????????????B?????????????K?????????????O?????????????_?????????????_@????????????O?????????????E??????????????o??????????????_?????????????@??????????????@???????????????_C?????????????G@?????????????B???????????????E???????????????K???????????????E???????????????B????????????????o???????????????@????????????????CC???????????????GG???????????????K????????????????A?????????????????p????????????????@o,v|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@?@??K?C??W?G??W?G??G?C??F?@???W?G??@??_??F?@???B?@???@??_???o?G???F?@????K?C????W?G????[?G????E?C????@?@?????]?G?????O@_????@w@??????OB??????W?_?????F?G??????W@??????@oC??????@iG???????Fw,0,0
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@?C??E????C????A?C???_????C?????O????@_?????_?????O?????C?????@_?????A??????C??????C??????A???????_@?????K???????o??????@???????@????????_?_?????W???????B????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????C?????????C?@???????A??????????_?????????K??????????O??????????_??????????_?G????????O??????????A???????????O??????????@??_????????A???????????A???????????@??_?????????W???????????B????????????G????????????W????????????W????????????E????????????@_????????????K?????????????W?????????????_?????????????_@????????????O?????????????C?G????????????_@????????????A??????????????K??????????????C??????????????A?C?????????????_??????????????C???????????????O?_?????????????_@??????????????o???????????????E???????????????@????????????????K????????????????W????????????????o????????????????G????????????????EC????????????????e????????????????M?,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??E?@???E?@???B_?_???O?G???F?@????K?C????O?G????o?G????[?C????B?@?????W?G????@??_????F?@?????B_@??????w?_?????C@G?????@w@??????@EK??????FoG???????^?,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@????????_?_?????G???????@?@??????C?C??????W????????W????????G????????A?@???????O????????@??_??????A?????????A?????????B??????????o?????????A??????????G?C????????G??????????G??????????C??????????@???????????G???????????_?_????????@_??????????@_???????????_???????????G?G?????????@????????????C?C??????????K????????????K????????????E????????????@_????????????G?????????????_?_??????????@?????????????@?@????????????_?_???????????G?????????????@_?????????????A??????????????C?G????????????C??????????????A?C?????????????_??????????????C?G?????????????W???????????????K???????????????G???????????????C?_?????????????@?G??????????????K????????????????W????????????????O????????????????WG???????????????CG????????????????o????????????????AW,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???B_@????_?_???W?G???B?@????K?C????O?G????o?G????[?C????B?@?????W?G????@_?_????B?@?????Bo@??????O@_?????M?G??????w@??????@EC??????FoG???????Zo,4,4
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@????????_?_?????G???????@?@??????C?C??????W????????W????????G????????A?@???????O????????@?????????A?????????A?????????B??????????o?????????A??????????G?C????????G??????????G??????????C??????????@?@?????????K???????????o??????????@_??????????@_???????????_???????????G?G?????????@????????????C?C??????????K????????????K????????????E?????????????_????????????C?G???????????O?????????????_?????????????_@????????????O?????????????E??????????????O?????????????@?C????????????A??????????????A??????????????@?C?????????????W??????????????B???????????????E???????????????G???????????????K@??????????????B????????????????o???????????????A????????????????GC???????????????OG???????????????OG???????????????I?????????????????o?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????E?C????@_@?????K?G?????o?_????@w@??????OF??????W?_?????F?G??????OB??????B_C??????B_W??????@eg,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@????????_?_?????G???????@?@??????C?C??????W????????W????????G????????A?@???????O????????@??_??????A?????????A?????????B??????????o?????????A??????????G?C????????G??????????G??????????C?C????????@???????????G???????????_?_????????@_??????????@_???????????_???????????G???????????@????????????C?C??????????K????????????K????????????B?????????????_????????????C?G???????????O?????????????_@????????????_@????????????O?????????????K?????????????@_?????????????A??????????????C?G????????????C??????????????A?C?????????????_??????????????E???????????????E???????????????G???????????????G@??????????????E????????????????o???????????????B????????????????G????????????????WG???????????????GO???????????????E?????????????????`????????????????Cg,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???B_@????_?_???[?G???@_@????C?C????W?G????[?G????E?C????@_@?????G?G????@_?_????B?@?????Bo@??????OB_?????M?G??????o@??????AKC??????N_G???????ro,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@????????_?_?????G???????@?@??????C?C??????W????????W????????G????????A?@???????O????????@??_??????A?????????A?????????B??????????o?????????A??????????G?C????????G??????????G??????????C?C????????@???????????G???????????_?_????????@_??????????@_???????????_???????????G?G?????????@????????????C?C??????????K????????????K????????????B?????????????_????????????C?G???????????O?????????????_@????????????_@????????????O?????????????E??????????????O?????????????@?C????????????A??????????????A?G????????????@?C?????????????O??????????????A?G?????????????E???????????????G???????????????G@??????????????C?_?????????????@_???????????????A????????????????GC???????????????W????????????????G????????????????AC????????????????p????????????????B_,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???B_@????_?_???[?G???@_@????C?C????W?G????[?G????E?C????@_@?????K?G?????o?_????@w@??????OB??????]?_?????@?W??????W@??????@wC???????ow???????tG,4,5
106,~?@isP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????K?????@??????C??????G?G????G??????C??????@???????G???????_?_????@???????@????????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?@???????B?????????@_?????????O?????????A?@????????W??????????o??????????O??????????G??????????A?@?????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????A?@??????????G????????????O????????????O????????????G?C??????????A?@???????????o????????????@_????????????B?????????????@_?????????????_?????????????G?G????????????o?????????????B??????????????E??????????????@???????????????_??????????????G@?????????????@???????????????C?_?????????????G@??????????????K???????????????A????????????????o???????????????E????????????????K????????????????C????????????????EG???????????????B?????????????????P????????????????BG,v|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@??_??F?@???A?@???B??_???w?G???A?@????[?C????W?G????[?G????C?C????B_@?????M?G?????O?_????@o@??????_B??????{?_?????A?W??????w@??????@oC??????@wG???????Tw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?G???@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????G????????O????????O????????G?C??????E?????????O????????@??_??????A?????????A?@???????@??????????O?????????@??????????C??????????G?G????????W??????????K??????????@???????????G???????????_?_????????@???????????@?@??????????o???????????K???????????@_???????????E????????????C????????????C????????????A?????????????_@???????????K?????????????O?????????????_@????????????_?????????????O?_???????????C?G????????????_?????????????B??????????????E??????????????E??????????????@???????????????W??????????????@???????????????C?_?????????????E???????????????E???????????????@????????????????W???????????????B????????????????CC???????????????K????????????????E????????????????B?????????????????H????????????????@g,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@o?_??@?@???B?@???@o?_???G?G???B_@????C?K????W?G????[?G????E?C????@_@?????K?G?????w?_?????_B?????@_@??????w?_?????D?W??????W@??????@wC???????sW???????Lg,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?G???@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????G????????O????????O????????G?C??????E?????????O????????@??_??????A?????????A?????????@??????????O?????????@??????????C??????????G?G????????W??????????K??????????@???????????G???????????_?_????????@???????????@?@?????????@_???????????W???????????B????????????K????????????W????????????G????????????C????????????@?@???????????G?G??????????@_????????????@_?????????????_?????????????O?_???????????C??????????????_@????????????A??????????????E??????????????E???????????????_??????????????G??????????????@?G?????????????C?_?????????????K???????????????E???????????????B????????????????W???????????????B????????????????A????????????????CG???????????????CG???????????????B?????????????????W?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@o?_??@?@???B?@???@o?_???G?G???B_@????E?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????_B?????@w@??????G@_?????F?G??????[@???????wC???????tG???????Bw,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@????E????C????A?C???_????C?????O????@_?????_?????O?????C?????@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@????????O?G?????E????????W????????_????????_?G??????O????????C?@??????@_????????A?????????C?@???????C?????????A??_???????_?????????C??????????o??????????_??????????_??????????O?C????????C???????????o??????????@???????????A???????????A?@?????????@????????????O?G?????????B????????????K????????????O????????????O?G??????????G?C??????????E?????????????W????????????@?????????????A?@???????????A?@???????????B??????????????W?????????????@??????????????C?C????????????G?G????????????G??????????????A???????????????_@?????????????C?G?????????????O???????????????O@??????????????O???????????????G?_?????????????A?G??????????????K????????????????o????????????????W????????????????K????????????????@_????????????????K?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??E?@???E?@???B??_???w?G???A?@????[?C????W?G????[?G????E?C????@_@?????K?G?????o?_????@o@??????o@??????[?_?????A?W??????w@??????@wC???????ow???????|G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C@?@_??C???G???G???C???@????G????_???@?G??@?????_????G????B?????K?????O?????O@????W?????E??????_?????A?C????C??????C?G????E??????@_??????G???????_??????@???????@????????_???????G?G?????@????????C????????G????????G?G??????C????????@?@???????G?????????_????????B?????????B?????????@_?????????O?????????A?@????????K??????????W??????????O??????????G?C????????A???????????O?G????????@_??????????B???????????A???????????@??_?????????O???????????A????????????G?C??????????O????????????O?G??????????G?C??????????A?????????????W?????????????_????????????@?@???????????@?@????????????_?????????????K?????????????@_?????????????A??????????????C?G????????????B??????????????@???????????????O@?????????????A?G?????????????E???????????????G???????????????G@??????????????C?_?????????????@?G??????????????K????????????????O????????????????W????????????????G????????????????@C????????????????X????????????????B_,v|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???O?G??B_?_??B?@???B?@???@_?_???W?G???B?@????M?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????w@??????W@??????K?_?????BoG??????EB???????[C???????]G???????Ew,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C??????A???????_@?????K???????o??????@???????@????????_?_?????W???????B????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????C?????????C?@???????A??????????_?????????K??????????O??????????_??????????_?G????????O??????????A???????????O??????????@??_????????A???????????A???????????@??_?????????W???????????B????????????G????????????O?G??????????O?G??????????W????????????B?????????????W????????????@_????????????@_????????????@_?????????????O?????????????C?G????????????_@????????????A??????????????A??????????????A?G????????????@?C?????????????O??????????????A???????????????G?_?????????????O???????????????O@??????????????E???????????????@_???????????????B????????????????K????????????????K????????????????E????????????????@_????????????????K?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??E?@???E?@???B_?_???O?G???F?@????K?C????W?G????[?G????E?C????@_@?????K?G?????o?_????@o@??????w@??????G?_?????F?G??????WB??????@wC???????pW???????}G,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@????????_?_?????W???????B????????G????????O?G??????O????????W????????A?????????O?G??????@?????????A?@???????A?????????@??????????o?????????A??????????G??????????O?G????????O??????????K??????????A???????????O??????????@??_????????A???????????A?@?????????@_???????????W???????????A????????????G?C??????????O?G??????????o????????????K????????????B?????????????G????????????@_????????????@_?????????????_?????????????O?_???????????C?G????????????_?????????????@??????????????A??????????????A?G????????????@_??????????????O??????????????A???????????????G?_?????????????O@??????????????K???????????????E???????????????@_???????????????E????????????????G????????????????o????????????????K????????????????AO????????????????w????????????????@o,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???O?G???F?@????K?C????[?G????K?G????E?C????@_@?????K?G?????w?_?????w@??????W@??????G?_?????F?G??????]@???????W[???????rG???????{G,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O@??@????E????C????A?C???_????C?????O????@_?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@????????_?_?????W???????B????????G????????O?G??????O?G??????W????????A?????????O?G??????@?????????A?????????A?????????@??????????o?????????A??????????G??????????O?G????????O??????????C??????????@???????????G?G?????????_??????????@?@?????????B???????????@_???????????W???????????A????????????G?C??????????O?G??????????o????????????K????????????B?????????????W?????????????o?????????????_?????????????_@????????????O?????????????C?G????????????_?????????????@??????????????A?G????????????A?G????????????@???????????????O??????????????A?G?????????????G?_?????????????W???????????????K???????????????E????????????????W???????????????B????????????????A????????????????CG???????????????CG???????????????B?????????????????W?????????????????w,v|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????E?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????w@??????O@??????[?_?????B_G??????M@???????Wc???????}G???????Fo,4,5
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?????@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O???????E????????W????????_????????_?G??????O????????C?@??????@_????????A?????????C?@???????C?????????A??_???????_?????????C??????????W??????????_??????????_?G????????O??????????C???????????o??????????@???????????A???????????A?@?????????@????????????O?G?????????B????????????K????????????W????????????G????????????E????????????@_????????????G?????????????_?_??????????@?@???????????B??????????????_?????????????G?G???????????@??????????????C?C????????????G?G????????????K??????????????C??????????????@?@?????????????G?G?????????????_???????????????_@??????????????o???????????????G???????????????A?G??????????????K????????????????O????????????????W????????????????K????????????????AC????????????????w????????????????BO,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B??_??E?@???E?@???B??_???w?G???A?@????[?C????O?W????o?G????[?C????B?@?????[?G?????_?_????B_@?????@_@??????o?_?????M?G??????gB??????@aC??????BwG???????]o,4,4
106,~?@isP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O????????W????????A?????????O?G??????@?????????A?@???????A?????????@??????????W?????????A??????????G??????????O?G????????O??????????K??????????A???????????O??????????@??_????????A???????????A?@?????????@_???????????W???????????B????????????C????????????W????????????K????????????E?????????????_????????????K?????????????O?????????????_@????????????_?????????????O?_???????????C?G????????????o?????????????A??????????????C??????????????C?G????????????B???????????????_??????????????E???????????????G???????????????O@??????????????K???????????????A???????????????@_???????????????E????????????????GC???????????????o????????????????OG???????????????M????????????????@A????????????????IG,v|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@_?_???O?G???F?@????G?K????o?G????w?G????K?C????B_@?????G?G????@_?_????B_@?????@o@??????W?_?????D?G??????W`??????@{C???????Wo???????^G,4,4
