n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C?????_??????K???????o??????@???????@?@??????_???????G???????@?@??????C?C??????W????????W????????G????????A?@???????W????????@?????????A?????????A?????????@??????????W?????????A??????????G?C????????G??????????G??????????C??????????@???????????G???????????_?_????????@?@?????????B???????????@_???????????W???????????B????????????C????????????K????????????K????????????E????????????@_????????????K?????????????G?????????????O?????????????O?????????????G?????????????B??????????????O?????????????@?C????????????A??????????????A?G????????????@???????????????W??????????????B???????????????K???????????????W???????????????W???????????????C?_?????????????@_???????????????E????????????????W????????????????OG???????????????O????????????????GC???????????????@@????????????????GG????????????????__????????????????p,w|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??M?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???B_@????_?_???W?G???B?@????K?C????[?G????K?G????E?C????@_@?????M?G?????O?_????@w@??????OB??????[?_?????B?G??????[@???????oK??????@_G??????@sG???????F[,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O????@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@?@?????G??????@_??????B???????A???????@????????O?G?????A????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????E?????????C?????????A??????????_?????????C??????????o??????????o??????????_??????????O?C????????A???????????O??????????@???????????A???????????A???????????@??_?????????O?G?????????E????????????W????????????o????????????_????????????O?C??????????C?@???????????_?G??????????B?????????????E?????????????E?????????????B??????????????o?????????????@??????????????C??????????????G?G????????????G??????????????C???????????????O@?????????????A?G?????????????G???????????????O@??????????????O???????????????K???????????????B????????????????K????????????????o????????????????W????????????????K????????????????E?????????????????`????????????????CG????????????????W?????????????????R,w|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??W?C??E?@???o?G??A??_??M?@???C?@???F??_???w?G???A?@????W?C????o?G????o?G????[?C????B?@?????W?G????@_?_????B?@?????B_@??????{?_?????A?w??????w@??????@_C??????B_G??????@oW???????Xs,4,5
108,~?@ksP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A?_?C???K???C???@?G??W???@_???B????A????@?????O????B?????G?????O?????O?????G?????A??????O?????@??????A??????E??????B???????_??????C?G?????O??????@_??????@_???????o???????K???????@_???????E????????K????????G????????C????????@?????????G?????????o????????@?????????@??????????_?_???????G?????????@??????????C??????????G??????????G??????????C?C????????B???????????W??????????@_??????????B???????????@???????????@_???????????K???????????@_???????????E????????????K????????????K????????????A?????????????_????????????C?G???????????O?????????????o?????????????_?????????????O?_???????????C?G????????????_?????????????A??????????????C??????????????C?G????????????A?C????????????@_??????????????E???????????????W???????????????O???????????????K???????????????E???????????????@_???????????????A????????????????GC???????????????OG???????????????W????????????????K????????????????@@????????????????K?????????????????K?????????????????F,w|eMID@WH_a@E@B?__GK@?oC@_G@?G@_C?W@?B?G?G?_?o@??o@??W?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@o?_??@?@???B?@???@_?_???W?G???B?@????K?C????W?G????W?G????M?C????@?@?????W?G????@w?_?????_F?????@_@??????o?_?????M?G??????o@??????B_C??????B_G??????@MG???????B{,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@?@?????G??????@_??????@???????@????????_???????G???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@_????????A?????????A?@???????@??_???????o?????????E??????????W??????????_??????????_?G????????G??????????A???????????O??????????@???????????A???????????A?@?????????@????????????G???????????@????????????C????????????G?G??????????G????????????E????????????@_????????????K?????????????o????????????@_?????????????o?????????????W?????????????E??????????????o?????????????@_?????????????B??????????????@???????????????_C?????????????G??????????????@???????????????C?_?????????????G???????????????G@??????????????C???????????????@?G??????????????K????????????????W????????????????o????????????????W????????????????E?????????????????o????????????????AG????????????????K?????????????????J,w|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??G?C??w?G??O?G??W?C??F?@???O?G??B??_??E?@???C?@???F??_???w?G???A?@????W?C????o?G????o?G????[?C????A?@?????{?G?????_@_????B?@?????B_@??????c?_?????]?G??????wA??????@_C??????B_G??????@WW???????Ms,4,4
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C?????_??????K???????o??????@???????@?@??????_???????G???????@?@??????C?C??????W????????W????????G????????A?@???????W????????@?????????A?????????A?????????@??????????W?????????A??????????G?C????????G??????????G??????????C??????????@???????????G???????????_?_????????@?@?????????B???????????@_???????????W???????????A????????????G?C??????????O????????????W????????????K????????????B?????????????W????????????@_?????????????_?????????????_?????????????O?_???????????C??????????????_?????????????B??????????????E??????????????A??????????????@???????????????O??????????????B???????????????K???????????????K???????????????K???????????????E????????????????o???????????????E????????????????W????????????????o????????????????OG???????????????GC???????????????A?????????????????W?????????????????`_???????????????@K,w|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??M?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???B_@????_?_???W?G???B?@????K?C????[?G????K?G????E?C????@_@?????K?G?????o?_????@G@?????Bo@??????W@??????E?G??????o@??????B_C??????B_W??????@`g???????zC,4,2
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@?@??????_???????G???????@????????C?C??????W????????W????????K????????@?????????G?????????_????????@?????????B??????????o?????????K?????????@_?????????A??????????C??????????C??????????A???????????_@?????????K???????????o??????????@_??????????@????????????_?_?????????G?G?????????@????????????C????????????G?G??????????W????????????K????????????B?????????????G?????????????_?_??????????@?????????????@??????????????_?????????????E??????????????o?????????????@??????????????A??????????????A?G????????????@???????????????O@?????????????B???????????????K???????????????W???????????????W???????????????C?_?????????????@?G??????????????W????????????????o????????????????_????????????????_G???????????????OC???????????????C_????????????????C?????????????????W_????????????????M,w|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??K?G??K?G??C?C??B_@???G?G??@o?_??@?B???B_@????_?_???W?G???B?@????K?C????W?G????W?G????K?C????B?@?????[?G?????g?_?????w@??????O@??????[?_?????B?G??????[@???????oC??????@aG??????@{G???????Fw,4,4
108,~?@ksP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????C??????_?????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????G????????G?G??????K????????B?????????O????????@??_??????E?????????B?????????@_?????????W?????????@??????????C??????????G??????????G?G????????C??????????@?@?????????G???????????_??????????@???????????@?@??????????_?_?????????G???????????@????????????C?C??????????W????????????W????????????C????????????@?@???????????K?????????????o????????????@?????????????@?@????????????W?????????????E??????????????O?????????????@??????????????A?G????????????A?G????????????@???????????????O@?????????????A?G?????????????G???????????????W???????????????G???????????????C?_?????????????B????????????????C????????????????OC???????????????W????????????????O????????????????KC???????????????@A????????????????K?????????????????W?????????????????F,w|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??A?@???w?G??@??_??F?@???A?B???B_?_???O?G???E?@????[?C????O?G????w?G????K?C????A?@?????w?G????@o?_????@O@??????w@??????G?_?????F_G??????GB??????@wC???????`W??????@wG???????MK,3,3
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@???????G???????o??????@???????@????????_?_?????G???????@????????C????????G?G??????W????????K????????A?????????O?G??????B?????????E?????????C?????????A??_???????_?????????K??????????W??????????o??????????o??????????G??????????A???????????O??????????@??_????????A???????????A?@?????????@????????????O?G?????????B????????????G????????????O?G??????????O?G??????????G????????????A?????????????O?G??????????B?????????????E?????????????A?????????????@??_???????????W?????????????@??????????????C?C????????????G??????????????E??????????????B???????????????O??????????????A???????????????G?_?????????????O@??????????????O???????????????G?_?????????????A?G??????????????W???????????????@_???????????????@?G??????????????@?G??????????????@_????????????????E?????????????????G?????????????????c_????????????????M,w|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??O?C??M?@???o?G??A??_??M?@???C?@???F??_???_?W???M?@????O?C???@_?G???@o?G????O?C????M?@?????o?G????B_?_????B?@?????B_@??????g?_?????F?G??????O@??????BoC??????@oW???????wg???????Nc,4,5
108,~?@ksP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????K?????@??????C??????G??????G??????C??????@???????G???????_??????@?@?????@????????_???????G?G?????@????????C?C??????W????????W????????G????????A?@???????o????????B?????????C?????????C?@???????E??????????o?????????C??????????O?C????????o??????????O??????????G??????????A???????????O?G????????@???????????A?@?????????A???????????@????????????O???????????A????????????G?C??????????O?G??????????O????????????G?C??????????A?@???????????o????????????B?????????????A?????????????A?@???????????@_?????????????W?????????????B??????????????K??????????????C??????????????C?G????????????@???????????????O@?????????????A???????????????G?_?????????????O???????????????O@??????????????G?_?????????????A????????????????W????????????????o????????????????o????????????????W????????????????B?????????????????o????????????????AG????????????????G_????????????????X,w|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??O?C??M?@???_?G??F??_??C?@???M?@???B??_???w?G???A?@????W?C????w?G????O?G????[?C????B?@?????O?G????B_?_????A?B?????F?@?????@o?_?????M?G??????o@??????B_C??????BoG???????gw???????Nc,4,5
108,~?@ksP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_?_????@???????@_???????_???????G?G?????@?@??????K????????W????????W????????G????????A?@???????O????????@?????????E?????????B?????????@??????????O?G???????A??????????C??????????G??????????G??????????C?C????????@???????????K???????????o??????????@???????????@????????????_?_?????????G?G?????????@_???????????E????????????K????????????K????????????B?????????????_????????????C?G???????????O?_???????????_????????????@_?????????????G?????????????A?G????????????O?????????????@??????????????A??????????????A?G????????????@???????????????K??????????????@???????????????E???????????????E???????????????E???????????????B????????????????W???????????????B????????????????C????????????????W????????????????GG???????????????C????????????????@@????????????????GG????????????????o_???????????????@W,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??[?C??A?@???w?G??@_?_??B_@???@?@???@_?_???[?G???@?@????M?C????K?G????K?G????C?C????B_@?????M?G?????[?_?????O@??????o@??????[?_?????A?G??????{@???????oK??????@CG??????BwG???????NW,0,0
108,~?@ksP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@????@????@_????W????A?????G?_???o?????o?????O?????C??????_?????A??????K??????K??????C??????@???????G?G?????_??????@???????@?@??????_???????G???????B????????K????????W????????O????????G?C??????A?????????O????????B?????????B?????????A?????????@??_???????W?????????B??????????G??????????O?G????????O??????????G?C????????A???????????W??????????@_??????????A???????????A???????????@??_?????????O?G?????????A????????????G?C??????????O????????????O????????????K????????????@_????????????G?????????????_?_??????????@?@???????????@?????????????@_?????????????C??????????????_@????????????B??????????????E??????????????C??????????????A?C?????????????_@?????????????C???????????????K???????????????O???????????????W???????????????C???????????????@?G??????????????G????????????????_????????????????oG???????????????o????????????????G????????????????F?????????????????KO????????????????o?????????????????X,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??[?C??A?@???w?G??@_?_??B?@???B?@???@_?_???[?G???@?@????M?C????K?G????K?G????C?C????B_@?????M?G?????W?_?????o@??????o@??????[?_?????A?W??????{@???????oK??????@KG??????BoG???????LW,4,4
108,~?@ksP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_?????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_?_????@???????B???????@_???????O???????A?@??????G?C??????o????????o????????W????????C?????????_?G??????A?????????C?????????K?????????B??????????_?????????C??????????O?C????????_??????????O??????????G??????????A???????????O?G????????@???????????B???????????B???????????@????????????O?G?????????A?@??????????G????????????o????????????W????????????K????????????B?????????????W?????????????o????????????@?????????????@?@????????????_?_???????????G??????????????o?????????????A??????????????C?G????????????C?G????????????A???????????????_??????????????C?G?????????????O?_?????????????_???????????????W???????????????K???????????????@????????????????E????????????????W????????????????K????????????????K????????????????B?????????????????o????????????????B?????????????????E?????????????????F,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??[?C??A?@???o?G??B??_??E?@???F?@???@??_???o?G???F?@????G?C????w?G????W?G????K?C????B_@?????G?G????@_?_????B_@?????@o@??????O?_?????N?G??????OB??????BoC??????@oW???????ag???????}C,0,0
108,~?@ksP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_?????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_?_????@???????B???????@_???????O???????A?@??????G?C??????o????????o????????W????????C?????????_?G??????A?????????C?????????K?????????B??????????_?????????C??????????O?C????????_??????????O??????????G??????????A???????????O?G????????@???????????B???????????B???????????@????????????O?G?????????A?@??????????G????????????o????????????W????????????K????????????B?????????????W?????????????o????????????@?????????????@?@????????????_?_???????????G??????????????o?????????????A??????????????C?G????????????C?G????????????A???????????????_@?????????????C???????????????O?_?????????????_???????????????W???????????????K???????????????@????????????????E????????????????K????????????????K????????????????K????????????????B?????????????????o????????????????AG????????????????G_????????????????X,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??[?C??A?@???o?G??B??_??E?@???F?@???@??_???o?G???F?@????G?C????w?G????W?G????K?C????B_@?????G?G????@_?_????B_@?????@o@??????W?_?????F?G??????O@??????BoC??????@oW???????bg???????}C,0,0
108,~?@ksP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_?_????@???????@_???????_???????G?G?????@?@??????K????????W????????W????????G????????A?@???????O????????@?????????E?????????B?????????@??????????O?G???????A??????????C??????????G??????????G??????????C?C????????@???????????K???????????o??????????@???????????@????????????_?_?????????G???????????@_???????????E????????????K????????????K????????????B?????????????_????????????C?G???????????O?_???????????_????????????@_?????????????W?????????????E??????????????O?????????????@??????????????A??????????????A?G????????????@???????????????K??????????????@???????????????C?_?????????????G@??????????????K???????????????E???????????????@_???????????????E????????????????W????????????????O????????????????K????????????????A?????????????????o????????????????B?????????????????M?????????????????M,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??[?C??A?@???w?G??@_?_??B_@???@?@???@_?_???[?G???@?@????M?C????K?G????K?G????C?C????B_@?????G?G????@o?_????@oB??????_D??????o?_?????M?G??????_B??????F_C??????B?W??????BcG???????Ek,4,4
108,~?@ksP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A???@_???K????_???@????@????@_????W????A?????G?_???o?????o?????O?????C??????_?????A??????K??????K??????C??????@???????G?G?????_??????@???????@?@??????_???????G?G?????B????????K????????W????????O????????G?C??????A?????????O????????B?????????B?????????A?????????@??_???????W?????????@??????????C??????????G??????????G?G????????C??????????@_??????????K???????????_??????????@???????????@?@??????????_???????????G???????????@?@??????????C?C??????????W????????????W????????????E????????????@?????????????G?G???????????_?_??????????@?????????????B??????????????o?????????????G?????????????@?@????????????A??????????????C??????????????C?G????????????A?C?????????????_??????????????B???????????????G???????????????O@??????????????O@??????????????G?_?????????????B????????????????W????????????????W????????????????o????????????????O????????????????AC????????????????`????????????????E?????????????????K?????????????????F,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??[?C??A?@???w?G??@_?_??B_@???@?@???@_?_???[?G???@?@????M?C????K?G????K?G????C?C????B_@?????G?G????@o?_????@o@??????_@??????{?_?????A?W??????{@???????oK??????@oG???????{G???????D[,4,5
108,~?@ksP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A?_?@_???K????_???@????@????@_????W????A?????G?_???o?????O?????G?????A??????O?????B??????E??????C??????A???????_@?????C???????O???????_???????_@??????o???????K???????@_???????C????????G?G??????G????????C????????B?????????K?????????_????????@?@???????B??????????_?????????G?????????@??????????C?C????????G??????????K??????????E??????????@???????????G???????????_?_????????@???????????@????????????o???????????K???????????@_???????????B????????????C????????????C?G??????????A?C???????????_????????????K?????????????W?????????????_?????????????_@????????????o?????????????C??????????????_?????????????A?C????????????C??????????????B??????????????@???????????????O@?????????????A?G?????????????G?_?????????????O???????????????W???????????????K???????????????@_???????????????K????????????????O????????????????GG???????????????GG???????????????K????????????????@@????????????????GG????????????????o?????????????????R,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??G?G??[?G??C?C??B_@???G?G??@o?_??@?B???B?@???@o?_???G?G???B_@????E?C????K?G????G?G????M?C????@?@?????[?G?????g?_?????o@??????w@??????G?_?????F_G??????KB???????wC???????wG???????]G???????A{,4,5
108,~?@ksP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A?_?@_???K????_???@????@????@_????W????A?????G?_???o?????O?????G?????A??????O?????B??????E??????C??????A???????_@?????C???????O???????_???????_@??????o???????K???????@_???????C????????G?G??????G????????C????????B?????????K?????????_????????@?@???????B??????????_?????????G?????????@?@????????C??????????G??????????K??????????E??????????@???????????G???????????_?_????????@???????????@????????????o???????????K????????????o???????????B????????????C????????????C?G??????????A?C???????????_????????????K?????????????W?????????????_?????????????_@????????????o?????????????C??????????????_@????????????A??????????????C??????????????B??????????????@???????????????O@?????????????A?G?????????????G?_?????????????O???????????????W???????????????E???????????????@_???????????????K????????????????O????????????????GG???????????????GG???????????????K????????????????@@????????????????GG????????????????o?????????????????R,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??G?G??[?G??C?C??B_@???G?G??@o?_??@?B???B_@????o?_???G?G???B_@????E?C????K?G????G?G????M?C????@?@?????[?G?????g?_?????w@??????W@??????G?_?????F_G??????KB???????wC???????wG???????]G???????A{,4,4
108,~?@ksP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_??A???C???C???A?_?@_???K????_???@????@????@_????W????A?????G?_???o?????O?????G?????A??????O?????B??????E??????C??????A?C?????_??????C???????O???????_@??????_@??????o???????K???????@_???????C????????G????????G?G??????C????????@_????????K?????????_????????@?@????????_?????????O?????????C??????????_@????????A??????????K??????????E??????????A???????????_@?????????C???????????O???????????o???????????o???????????W???????????B????????????O???????????@????????????A?G??????????A????????????@_????????????W????????????A?????????????G?_???????????O?????????????O?????????????G?_???????????A??????????????o?????????????@_?????????????A??????????????A?G????????????@???????????????O@?????????????B???????????????K???????????????K???????????????G???????????????E????????????????_???????????????E????????????????G????????????????OG???????????????W????????????????C????????????????B_????????????????K?????????????????Q_????????????????w,w|fIID`GH_a@E@A?`_GK@?_CB?GA?GB_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B_@???M?G???O?_??@_@???@o@????O?_???K?G???@o@????B?C????E?G????E?G????A?C????@w@?????A?W?????W?_?????w@??????OB??????W?_?????F?G??????WB??????@_C??????BOG???????sG???????E{,4,5
108,~?@ksP@@?PC?O`?@?@_?O?A??G??O??O??GC?E???_??A???C???K???C???@?G??W???@????A?G??A????@?????O????E?????W?????_?????_?????O?_???C??????_?????A?C????C??????C?G????E??????@_??????G???????_?_????@???????@???????@_???????G???????@?@??????K????????G????????G?G??????C????????@?@???????G?????????_????????@_????????@_?????????_?????????G?G???????@?@????????C??????????G??????????G?G????????C??????????@?@?????????K???????????o??????????@???????????@?@??????????_???????????G????????????_???????????A?C??????????K????????????C????????????A?C???????????_????????????C?G???????????O?????????????_?????????????o?????????????W?????????????E??????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????W??????????????B???????????????K???????????????G???????????????G@??????????????C?_?????????????B????????????????K????????????????W????????????????O????????????????W????????????????A?????????????????`????????????????CG????????????????W_????????????????w,w|eMID@WH_a@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?W?_?_@?@o@??O?_?K?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@o?_??@_@???@?@???@o?_???G?G???B?@????M?C????K?G????K?G????E?C????@_@?????G?G????@w?_?????oB??????_@??????w?_?????E?G??????w@??????@_K??????B_G??????@kG???????F[,4,5
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@?G??W???@????A?G??A????@?????O????A?????G?????O?????o?????G?????A??????O?????@??????A?G????E??????B???????o??????E???????W???????_???????_@??????O?_?????K???????@_???????C????????G?G??????G????????C????????@?????????G?????????_????????@?????????@??????????O?????????C??????????_?????????A?C????????C??????????C?G????????E??????????@_??????????K???????????o??????????@_??????????@_???????????o???????????K???????????@_???????????A????????????C?G??????????C????????????A?????????????_@???????????C?????????????O?_???????????_?????????????_?????????????O?_???????????C??????????????_?????????????A?C????????????C??????????????C?G????????????E???????????????o??????????????B???????????????K???????????????K???????????????K???????????????B????????????????O???????????????A@???????????????GC???????????????OG???????????????O????????????????GC???????????????A@????????????????OG???????????????@?_????????????????p,w|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???M?G???O?_??@_@???@o@????O?_???K?G???@_@????E?C????K?G????K?G????E?C????@_@?????M?G?????O@_????@_@?????@o@??????W?_?????E?G??????w@??????@oC??????@gG???????]G???????B{,4,4
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@?G??W???@????A?G??A????@?????O????A?????G?????O?????o?????G?????A??????O?????@??????A?G????E??????B???????o??????E???????W???????_???????_@??????O?_?????K???????@_???????C????????G?G??????G????????C?C??????@?????????G?????????_????????@?????????@??????????O?????????C??????????_?????????A?C????????C??????????C?G????????B???????????o??????????E???????????W???????????o???????????o???????????W???????????E????????????O???????????@?C??????????A????????????A?G??????????@?????????????O????????????A?????????????G?????????????O@????????????O?????????????G?????????????A?G????????????O?????????????@?C????????????B??????????????B??????????????@_??????????????W??????????????@_??????????????E???????????????C???????????????C@??????????????B????????????????O???????????????A@???????????????G????????????????OG???????????????OG???????????????GC???????????????A?????????????????WG????????????????o?????????????????L,w|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???M?G???O?_??@_@???@o@????O?_???K?G???@o@????B?C????E?G????E?G????B?C?????w@?????A?W?????W?_?????w@??????O@??????W?_?????F?G??????WB??????@_C??????BOG???????{G???????E{,4,4
108,~?@ksP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C?_?@????W???@????A?G??A????@?????O????A?????G?_???O?????W?????G?????A??????O?????@??????A?G????E??????B???????_??????C?G?????W???????_???????_@??????O???????K???????@_???????C????????G?G??????G????????C?C??????@?????????G?????????_????????@?@???????@??????????o?????????G?????????@??????????C??????????G?G????????G??????????C?C????????@_??????????K???????????_??????????@?@?????????@_???????????o???????????C???????????@_???????????E????????????C????????????C?G??????????A?????????????_@???????????C?????????????O?????????????_?????????????_@????????????W?????????????C??????????????_?????????????A??????????????C?G????????????C??????????????A?C?????????????o??????????????E???????????????W???????????????W???????????????G@??????????????K???????????????B????????????????K????????????????W????????????????O????????????????S????????????????A?????????????????`????????????????CG????????????????W_????????????????w,w|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?W@?B?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??M?C??@_@???K?G???o?_??@?@???B?@???@o?_???G?G???B?@????M?C????K?G????K?G????C?C????B_@?????M?G?????W?_?????_@?????@_@??????w?_?????E?G??????w@??????@_K??????BCG??????BwG???????NW,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@?C??E????C????A?C???_????C?????O????@_?????_?????O?????C?????@_?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????B????????G????????O?G??????O?G??????W????????E?????????_????????A??_??????C?????????C?@???????A??????????_?????????A??????????G?C????????O??????????O??????????C??????????@???????????G???????????_?_????????@???????????@?@??????????o???????????K???????????@_???????????B????????????E????????????E????????????B?????????????o????????????A?????????????G?_???????????O?????????????O@????????????G?????????????A??????????????O@????????????@??????????????A?G????????????A??????????????@???????????????O@?????????????A???????????????G?_?????????????W???????????????W???????????????E????????????????o???????????????E????????????????K????????????????K????????????????C????????????????AC????????????????`????????????????CG????????????????O_????????????????p,w|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@_?_??B?@???B_@????_?_???W?G???B_@????C?C????W?G????[?G????E?C????@_@?????M?G?????W?_?????w@??????OB??????W?_?????F?G??????W@??????@oC??????@_W??????@sG???????Fk,4,5
108,~?@ksP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G??????C??????@???????G?G????@_??????@???????@????????_?_?????G???????@????????C????????G?G??????W????????K????????B?????????W?????????_????????@?????????@?@???????@_?????????K?????????@??????????C?C????????W??????????G??????????C??????????@???????????G???????????_??????????@?@?????????B????????????_???????????G???????????@?@??????????C????????????G????????????K????????????E????????????@_????????????K?????????????o?????????????_?????????????o?????????????W?????????????B??????????????W?????????????@_?????????????@??????????????@?G?????????????_??????????????G??????????????@?G?????????????K???????????????G???????????????G@??????????????C???????????????@_???????????????E????????????????W????????????????O????????????????WG???????????????E????????????????@_????????????????CG????????????????O_????????????????h,w|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?W?G?B?@??K?C??W?G??W?G??M?C??@?@???[?G???_?_??B_@???@?@???@o?_???G?W???B?@????K?C????W?G????W?G????K?C????B_@?????G?W????@o?_????@?@?????B_@??????g@_?????F?G??????W@??????@_C??????BOG???????wW???????Js,4,5
