n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C?_?@????G????_C??B????A????@?????O@???A?????G?????O?????W?????G?????A?G????O?????@??????A??????E??????@???????O@?????E???????W???????_???????_@??????O???????C????????_@??????E????????K????????G????????C????????@?@???????G?????????_????????@?????????@??????????o?????????G?????????@?@????????C??????????G??????????G??????????C??????????B???????????K???????????o??????????@_??????????@_???????????_???????????G?G?????????@?@??????????E????????????K????????????K????????????E????????????@?????????????G?G???????????_?_??????????@?????????????@??????????????_?????????????G??????????????_?????????????A?C????????????C??????????????C??????????????A???????????????_??????????????B???????????????K???????????????W???????????????W???????????????K???????????????@_???????????????K????????????????o???????????????@_???????????????@_????????????????OC???????????????C?????????????????_????????????????B?????????????????A?????????????????A@????????????????@??????????????????KG????????????????@_?????????????????F??????????????????BO,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?W@?B?G?K?_?O@??o@??W?_?C?G?@_@??F?C??C?G??K?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???K?G???@?@????K?C????[?G????K?G????E?C????@_@?????K?G?????w?_?????o@??????o@??????W?_?????E?G??????_@??????F_C??????B?W??????B?g??????@_C???????]@????????wW???????@e_,4,4
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????o??????E???????G???????O???????O???????G???????A????????O@??????B????????E????????C????????A?C???????_????????C?????????O?_??????@_????????@_?????????o?????????G?????????@?@????????C??????????G??????????G??????????C??????????@_??????????K???????????O???????????_???????????_@??????????O???????????C????????????o???????????B????????????E????????????E????????????A?????????????_@???????????C?????????????O?_??????????@_?????????????o?????????????W?????????????C??????????????_@????????????A??????????????C??????????????C?G????????????A???????????????o??????????????A???????????????G???????????????O@??????????????O???????????????G?_?????????????B????????????????W????????????????o???????????????@????????????????@_G???????????????o????????????????E?????????????????O????????????????@?_???????????????A@????????????????A@????????????????@??????????????????GG????????????????@@?????????????????CC?????????????????BG,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??K?G??F?C???_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????C?C????[?G????K?G????F?C?????_@?????M?G?????W?_?????o@??????o@??????W?_?????F?G??????O@??????B_C??????B_G??????@?w??????@oC???????M@????????{G????????f_,0,0
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????o??????E???????G???????O???????O???????G???????A????????O@??????B????????E????????C????????A?C???????_????????C?????????O?_??????@_????????@_?????????o?????????G?????????@?@????????C??????????G??????????G??????????C??????????@_??????????K???????????O???????????_???????????_???????????O???????????C?G??????????o???????????B????????????E????????????E????????????A?????????????_@???????????C?????????????O?_??????????@_????????????@_?????????????o?????????????C??????????????_@????????????A??????????????C??????????????C?G????????????A???????????????o??????????????A???????????????G???????????????O@??????????????O???????????????G?_?????????????B????????????????W????????????????o???????????????@????????????????@_G???????????????o????????????????E?????????????????O????????????????@?_???????????????A@????????????????A@????????????????@??????????????????GG????????????????@@?????????????????CC?????????????????BG,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??K?G??F?C???_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????C?C????[?G????K?G????F?C?????_@?????K?G?????o?_????@o@??????o@??????W?_?????F?G??????O@??????B_C??????B_G??????@?w??????@oC???????M@????????{G????????f_,4,4
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?????O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????E??????@_??????K???????o???????_???????_???????O???????C????????_???????A?C??????K????????K????????C????????@?????????G?G???????_????????@?????????@?@???????@_?????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O??????????B???????????B???????????B????????????_???????????G???????????@?@??????????C????????????G?G??????????K????????????E????????????@_????????????K?????????????_????????????@?????????????@?@????????????_?????????????G?G???????????B??????????????E??????????????C??????????????C?G????????????A???????????????_??????????????C?G?????????????O??????????????@_???????????????o???????????????G???????????????A????????????????O@??????????????@?C??????????????B????????????????B?????????????????o????????????????G????????????????@_????????????????A@_???????????????K?????????????????A?????????????????@?_????????????????OG????????????????A@?????????????????GC?????????????????EG,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????O?G????o?G????[?C????B?@?????[?G?????_?_????B_@?????@o@??????W?_?????E?G??????w@??????@?C??????E?G??????F?G??????@oK???????GL???????BoG???????Bp_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????o??????E???????G???????O???????O???????G???????A????????O@??????B????????E????????C????????A?C???????_????????C?????????O?_??????@_????????@_?????????o?????????G?????????@?@????????C??????????G??????????G??????????C??????????@_??????????K???????????O???????????_???????????_@??????????O???????????C????????????o???????????B????????????E????????????E????????????A?????????????_@???????????C?????????????O?_??????????@_?????????????o?????????????W?????????????C??????????????_@????????????A??????????????C??????????????C?G????????????A???????????????o??????????????A???????????????G???????????????O@??????????????O@??????????????G???????????????B????????????????W????????????????o???????????????@????????????????@?G???????????????_C???????????????W?????????????????o????????????????A?????????????????C@????????????????C@????????????????A?_????????????????_G????????????????A??????????????????KC?????????????????Go,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??K?G??F?C???_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????C?C????[?G????K?G????F?C?????_@?????M?G?????W?_?????o@??????o@??????W?_?????F?G??????O@??????B_C??????B_G??????@?G??????@wC???????EB????????{G????????|_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????o??????E???????G???????O???????O???????G???????A????????O@??????B????????E????????C????????A?C???????_????????C?????????O?_??????@_????????@_?????????o?????????G?????????@?@????????C??????????G??????????G??????????C??????????@_??????????K???????????O???????????_???????????_???????????O???????????C?G??????????o???????????B????????????E????????????E????????????A?????????????_@???????????C?????????????O?_??????????@_????????????@_?????????????o?????????????C??????????????_@????????????A??????????????C??????????????C?G????????????A???????????????o??????????????A???????????????G???????????????O???????????????O@??????????????G?_?????????????B????????????????W????????????????o???????????????@????????????????@_G???????????????o????????????????K?????????????????O????????????????@?_???????????????A?????????????????A@????????????????@?_????????????????GG????????????????@_?????????????????B???????????????????w,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??K?G??F?C???_@???K?G???o?_??@_@???@_@????o?_???K?G???@_@????C?C????[?G????K?G????F?C?????_@?????K?G?????o?_????@o@??????o@??????W?_?????F?G??????O@??????B_C??????B_G??????@?w??????@_C???????]@????????oW???????Be_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????_??????C?G?????o???????_???????_???????O???????C????????_???????A?C??????K????????K????????C????????@?@???????G?G???????_????????@?????????@?@???????@_?????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O???????????_??????????@?@?????????B????????????_???????????G???????????@?@??????????C????????????G?G??????????K????????????E????????????@_????????????K?????????????o?????????????_?????????????_?????????????O?_???????????K??????????????o?????????????@??????????????A?G????????????A??????????????@???????????????O??????????????A?G?????????????G?_?????????????o???????????????O???????????????G???????????????A?G??????????????O@??????????????@_???????????????B????????????????B?????????????????O????????????????E?????????????????o?????????????????_????????????????@@????????????????@@?????????????????o?????????????????K??????????????????o??????????????????o??????????????????w,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????O?G????{?G????C?K????B?@?????[?G?????_?_????B_@?????@o@??????W?_?????E?G??????o@??????BOC??????@_G??????@oG???????OK???????N@????????[W????????y_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????_??????C?G?????o???????_???????_???????O???????C????????_???????A?C??????K????????K????????C????????@?@???????G?G???????_????????@?????????@?@???????@_?????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O???????????_??????????@?@?????????B????????????_???????????G???????????@????????????C????????????G?G??????????K????????????E????????????@_????????????K?????????????o?????????????_?????????????o?????????????W?????????????E??????????????o?????????????@??????????????A?G????????????A??????????????@???????????????O@?????????????A???????????????G?_?????????????o???????????????O???????????????G?_?????????????A????????????????O@??????????????@_???????????????B????????????????@_????????????????O????????????????E?????????????????W?????????????????_????????????????@@????????????????@@?????????????????__????????????????GG????????????????B??????????????????CC?????????????????Gg,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????O?G????{?G????C?K????B?@?????[?G?????_@_????B?@?????B?@?????@o?_?????K?G?????@_@??????F?C??????D?G??????BOG???????[C???????B`????????NG????????N_,0,0
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O@????o?????W?????C??????_@????A??????C??????C??????B???????_??????C?G?????o???????_???????_???????O???????C????????_???????A?C??????K????????K????????C????????@?@???????G?G???????_????????@?????????@?@???????@_?????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O???????????_??????????@?@?????????B????????????_???????????G???????????@????????????C????????????G?G??????????K????????????E????????????@_????????????K?????????????o?????????????_?????????????o?????????????W?????????????E??????????????o?????????????@??????????????A?G????????????A??????????????@???????????????O@?????????????A???????????????G?_?????????????o???????????????O???????????????G???????????????A?G??????????????O@??????????????@_???????????????B????????????????@_????????????????O????????????????E?????????????????o?????????????????_????????????????@@????????????????@??????????????????o_????????????????K??????????????????o?????????????????@_??????????????????w,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B_@???G?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????O?G????{?G????C?K????B?@?????[?G?????_@_????B?@?????B?@?????@o?_?????K?G?????@_@??????F?C??????D?G??????BOG???????WC???????F`????????KW????????}_,4,5
114,~?@qsP@@?OC?O`?@@@_?O?A@?W??_??_G?O??C???_??A???C???C???A????_???C????OC??@_???@?????_C???W????B?????G?????O@????o?????W?????C??????_@????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O???????C????????_???????A?C??????K????????K????????C????????@?@???????W????????@_????????@?????????@?@???????@_?????????W?????????B??????????G??????????O?G????????O??????????G??????????A???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????A????????????G?C??????????O????????????O?G??????????K????????????B?????????????W????????????@_????????????A?????????????A?@???????????@_?????????????G?????????????@?@????????????K??????????????K??????????????C??????????????A?C?????????????_??????????????C???????????????O?_?????????????_???????????????_???????????????W?_?????????????A????????????????O???????????????@?C??????????????A?G??????????????B????????????????@_????????????????K????????????????@?????????????????D?_???????????????E?????????????????@??????????????????__????????????????GG????????????????@@?????????????????CC?????????????????EG,z|eMID@WH?e@E@A?`_GG@@oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??G?G??K?C??B?@???[?G???_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????O?G????[?C????B?@?????W?G????@o?_????@?@?????B_@??????w?_?????E?G??????o@??????B_C??????A?G??????F?G??????@wC???????CF???????@wG???????@x_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_G?O??C??@_??C???G???G@??K???A????O@??@????A????A?G??B?????_????C?G???O????@_?????_?????O?????C??????o?????A??????C?G????C??????A???????_??????E???????O???????_???????_@??????o???????K???????@????????C?C??????G????????G????????C?C??????B?????????W????????@?????????A?@???????A?@???????B??????????O?????????A??????????G??????????O??????????W??????????G??????????A?@?????????O??????????@???????????A???????????A????????????_???????????K???????????@_???????????E????????????K????????????G????????????C?C??????????@?@???????????K?????????????o????????????@_????????????@_?????????????o?????????????K??????????????_?????????????A??????????????C??????????????C?G????????????@???????????????O@?????????????A???????????????G???????????????O@??????????????O???????????????K???????????????B????????????????W????????????????o????????????????o????????????????o????????????????K????????????????B?????????????????G?????????????????_????????????????@@????????????????@@?????????????????_?????????????????GG????????????????@`?????????????????E??????????????????BG,z|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????O?G????]?C????@?B?????[?G?????o?_????@_@?????@_@??????w?_?????E?G??????o@??????B_C??????A_G??????@oG???????WC???????F`????????KW????????}_,0,0
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C?_?@????G????_C??B????A????@?C???O????A?????G?????O?????W?????G?????A?G????O?????@??????A??????B??????@???????O@?????E???????W???????_???????_@??????O???????C????????_@??????E????????K????????G????????C?C??????@?@???????G?????????_????????@?????????@?@????????o?????????G?????????@?@????????C??????????G??????????G??????????C???????????_??????????C?G?????????o??????????@_???????????_???????????O?_?????????C????????????_???????????A?C??????????K????????????K????????????E????????????@_????????????C?????????????O?????????????_?????????????_@????????????W?????????????C??????????????_@????????????A??????????????C??????????????C??????????????A?C?????????????_??????????????C?G?????????????o??????????????@_???????????????o???????????????G???????????????B????????????????W???????????????@_???????????????@_????????????????_????????????????O????????????????C?????????????????oG???????????????A?????????????????C@????????????????C?????????????????A?_????????????????oG????????????????E??????????????????Y??????????????????EO,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?W@?B?G?K?_?O@??o@??W?_?C?G?@o@??B?C??C?G??K?G??E?C??@_@???K?G???o?_??@_@???@?@???@_?_???W?G???B?@????G?C????{?G????G?W????K?C????B?@?????[?G?????o?_????@_@?????@_@??????o?_?????K?G?????@o@??????A_C??????B?G??????B?G??????@wC???????EB????????pg???????Bw_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C?_?@????G????_C??B????A????@?C???O????A?????G?????O?????W?????G?????A?G????O?????@??????A??????B??????@???????O@?????E???????W???????_???????_@??????O???????C????????_@??????E????????K????????G????????C?C??????@?????????G?????????_????????@?@???????@??????????o?????????G?????????@?@????????C??????????G??????????G??????????C??????????@_??????????K???????????o???????????o???????????_???????????O?_?????????C????????????o???????????B????????????E????????????E????????????A?????????????_@???????????C?????????????O?????????????_@????????????_?????????????W?????????????C??????????????_@????????????A??????????????C??????????????C?G????????????A???????????????o??????????????E???????????????K???????????????W???????????????G???????????????E???????????????@_???????????????E????????????????O????????????????_G???????????????_????????????????OC???????????????E?????????????????_????????????????A?_???????????????C@????????????????C@????????????????A?_????????????????o?????????????????B??????????????????CO??????????????????w,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?W@?B?G?K?_?O@??o@??W?_?C?G?@o@??B?C??C?G??K?G??E?C??@_@???K?G???o?_??@_@???@_@????o?_???K?G???@?@????M?C????K?G????K?G????F?C?????o@?????E?G?????W?_?????o@??????o@??????[?_?????A?G??????w@??????@_C??????B_G??????@oG???????WC???????F`????????MW????????]_,0,0
114,~?@qsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C?_?@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????W?????C??????_@????A??????C??????C??????A???????o??????C???????O?_????@_??????@_???????_???????G?G?????@????????E????????G????????G?G??????K????????B?????????O????????@??_??????A?@???????A?????????@??????????O?????????A?@????????K??????????O??????????O?G????????G??????????A???????????O??????????@???????????A???????????@????????????_?_?????????W???????????B????????????C????????????G?G??????????G?G??????????E????????????@_????????????K?????????????o????????????@_????????????@_?????????????O?????????????C??????????????_?????????????A?C????????????A??????????????A?G????????????@???????????????O??????????????A???????????????G?_?????????????O???????????????O@??????????????W???????????????E????????????????W????????????????o???????????????@_???????????????@_????????????????W????????????????A?????????????????O????????????????@?_???????????????A@????????????????A@????????????????@??????????????????OG????????????????B@?????????????????K??????????????????BG,z|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???B?@????K?C????W?G????O?G????]?C????@?B?????W?G????@_?_????B_@?????@o@??????W?_?????E?G??????o@??????B_C??????A_G??????@_G???????oC???????N@????????Ww???????@{_,4,5
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@????E????E????B?????_????C?G???O?????o?????_?????O?????C?G???@_?????E??????G??????G??????C??????@???????G???????o??????@???????@?@??????_?_?????W???????@????????C????????G????????G????????K????????B?????????W????????@_????????A?????????A?@???????@??????????G?????????@??????????C?C????????W??????????W??????????K??????????A???????????O??????????@???????????A???????????A?@?????????@????????????W???????????B????????????K????????????G????????????G????????????C?C??????????@?????????????G?G??????????@_????????????B?????????????B??????????????o?????????????G?????????????@?@????????????C??????????????K??????????????K??????????????B???????????????O??????????????A???????????????G???????????????O@??????????????O@??????????????G???????????????B????????????????W????????????????_???????????????@?G??????????????@?G??????????????@_????????????????W?????????????????o????????????????A?????????????????C@????????????????E??????????????????_?????????????????GG????????????????@_?????????????????AK?????????????????F?,z|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??K?C??O?G??w?G??K?C??B?@???W?G??@o?_??@?@???B?@???@_?_???W?G???A?@????W?C????o?G????w?G????G?C????F?@?????W?G????@_?_????B_@?????@?B?????@o?_?????M?G??????_@??????E?C??????N?G??????A?W??????B_C???????Y@????????{G????????v_,4,4
114,~?@qsP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O@??@????E????E????B?????_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C??????A???????_??????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O????????W????????E?????????o????????B?????????C?????????C?@???????A??????????_?????????E??????????O??????????_?G????????_??????????O?C????????E???????????_??????????A???????????C???????????C???????????A??_?????????_???????????E????????????W????????????o????????????O????????????K????????????@?????????????G?G???????????_?_??????????B?????????????B?????????????@_?????????????K?????????????@??????????????C?C????????????G??????????????K??????????????C??????????????@?@?????????????G?G?????????????O???????????????_???????????????_???????????????O?_?????????????C?G??????????????_???????????????B????????????????E????????????????A?????????????????o????????????????K????????????????@_????????????????@_????????????????B?????????????????@_?????????????????o?????????????????CG?????????????????o?????????????????@_??????????????????w,z|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B??_??E?@???E?@???B??_???o?G???C?@????o?C???@_?G???@o?G????O?C????M?@?????o?G????B_?_????A?@?????F?@?????@o?_?????M?G??????_@??????E?C??????N?G??????A?W??????B_C???????[B???????@Eg???????N__,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O?????o?????W?????C??????_@????A??????C??????C??????B???????_??????C?G?????o??????@_??????@????????_???????G???????@????????C????????G?G??????W????????K????????A?????????O?G??????@??_??????A?????????A?????????@??????????O?G???????E??????????W??????????o??????????o??????????G??????????A???????????O??????????@??_????????@???????????@?@?????????@_???????????W???????????@????????????C????????????G????????????G????????????C????????????@?@???????????W????????????@_????????????@_?????????????_?????????????O?????????????C?G????????????_@????????????E??????????????K??????????????K??????????????E???????????????_??????????????C?G?????????????O???????????????_@??????????????_@??????????????o???????????????A????????????????O@??????????????@????????????????A????????????????A?G??????????????@?C???????????????W?????????????????_????????????????B?????????????????B?????????????????B??????????????????O?????????????????EG?????????????????o?????????????????@C?????????????????BG,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B?@???W?G??@??_??E?@???E?@???B_?_???O?G???E?@????W?C????o?G????{?G????C?K????B?@?????W?G????@o?_????@?@?????B?@?????@_?_?????[?G?????@?B??????M?C??????L?G??????B?G??????@wC???????EB????????sG????????|_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C???@????G????_C??B????A????@?C???O????A?????G?????O?????o?????W?????C??????_@????A??????C??????C??????B???????_??????C?G?????o??????@_??????@????????_???????G???????@????????C????????G?G??????W????????K????????A?????????O?G??????@??_??????A?????????A?????????@??????????O?G???????E??????????W??????????o??????????o??????????G??????????A???????????O??????????@??_????????@???????????@?@?????????@_???????????W???????????@????????????C????????????G????????????G?G??????????C????????????@?@???????????W????????????@_????????????@_?????????????_?????????????O?????????????C?G????????????_@????????????E??????????????K??????????????E??????????????@???????????????O??????????????A???????????????G?_?????????????O@??????????????o???????????????C???????????????@????????????????G????????????????_C??????????????@?G??????????????B????????????????@_????????????????C?????????????????o????????????????B?????????????????E?????????????????@@?????????????????_?????????????????KG????????????????@_?????????????????AC?????????????????BG,z|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B?@???W?G??@??_??E?@???E?@???B_?_???O?G???E?@????W?C????o?G????{?G????C?K????B?@?????W?G????@o?_????@?@?????B?@?????@w?_?????C?W?????@_@??????E?C??????L?G??????B?G??????@wC???????CB???????@kG????????|_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@_???B????A????@?C???O????A?????G?????O?????o?????W?????C??????_?????A??????C??????C??????B???????_??????C?G?????o??????@_??????@????????_???????G???????@????????K????????W????????W????????K????????A?????????O?G??????@??_??????A?????????A?????????@??????????O?G???????E??????????W??????????o??????????_??????????O?C????????C???????????_??????????A??_????????C???????????A???????????@??_?????????o???????????E????????????G????????????O????????????O????????????G?C??????????A?????????????W????????????@_????????????@_????????????@_?????????????O?????????????C??????????????_@????????????A?C????????????K??????????????K??????????????B???????????????_??????????????C?G?????????????O???????????????_@??????????????_???????????????O?_?????????????K????????????????O???????????????@?C??????????????A????????????????A?G??????????????@?????????????????W????????????????@_????????????????A?????????????????E?????????????????B??????????????????o?????????????????H?????????????????@`?????????????????B??????????????????BG,z|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B?@???W?G??@??_??E?@???E?@???B??_???o?G???E?@????[?C????O?G????{?G????C?K????B?@?????W?G????@o?_????@?@?????B?@?????@o?_?????K?G?????@_@??????F?C??????D?W??????B?G??????@wC???????EB????????wG???????@l_,4,5
114,~?@qsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@_???B????A????@?C???O????E?????W?????_?????_?????O?????C??????_?????A??????C??????C??????B???????_??????C???????O???????_??????@_???????o???????K???????@_???????E????????K????????K????????C????????@?@???????G?G??????@_????????B?????????B?????????@??????????O?????????A?@????????G??????????O??????????O??????????G??????????A?@?????????O???????????_??????????@???????????@????????????_???????????G?G?????????B????????????E????????????K????????????K????????????E?????????????o????????????E?????????????W?????????????o?????????????o?????????????G?????????????A??????????????O@????????????@??????????????A??????????????A??????????????@?C?????????????O??????????????A???????????????G???????????????O@??????????????O@??????????????W???????????????B????????????????W???????????????@_???????????????@_???????????????@_????????????????o????????????????A?????????????????OG???????????????@?_???????????????A?????????????????B??????????????????_?????????????????K??????????????????W?????????????????@o?????????????????@o,z|eMID@WH_a@E@B?__GK@?oC@?GB?G@?C?o@?E?G?W?_?_@?@_@??o?_?K?G?@?@??M?C??K?G??G?G??K?C??B?@???O?G??B??_??E?@???F?@???@??_???o?G???E?@????[?C????O?G????{?G????C?K????B?@?????W?G????@_?_????B?@?????Bo@??????O@_?????K?G?????@_@??????F?C??????D?W??????B?G??????@oC???????L@????????Ww???????@k_,4,5
114,~?@qsP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????K?????@??????C??????G?G????G??????C??????@???????K???????_??????@?@?????B???????@_???????O???????A????????G????????O????????o????????G????????A?@???????o????????B?????????C?????????C?@???????A??_???????_?????????C??????????O??????????_?G???????@_??????????o??????????K??????????@???????????C??_????????G?@?????????G???????????C??_????????@????????????G?@??????????O????????????_?G?????????@_????????????o????????????C?????????????_????????????A?????????????C?@???????????C?????????????@??????????????O?G???????????B??????????????E??????????????C??????????????C??????????????A?C?????????????_@?????????????K???????????????o???????????????o???????????????o???????????????G???????????????A?G??????????????O@??????????????@?C??????????????E????????????????@?????????????????_C???????????????G????????????????@?G???????????????C?????????????????G@????????????????A@????????????????@_?????????????????K??????????????????o??????????????????o??????????????????w,z|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@?@?@o?_?G?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??E?@???C?@???E??_??@_?G???K?@????w?C????_?G???@o?G????W?C????F_@?????G?W????@_?_????B?@?????B_@??????_?_?????W?G?????B_@??????F?C??????C?G??????M_G???????oK???????N@????????XW???????@w_,4,5
114,~?@qsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_@???C?????o????@_????@??????_?????G?????@??????C??????G?G????G??????C??????@???????K???????_??????@???????@????????_???????W???????B????????K????????W????????G????????C?C??????B?????????W????????@?????????A?@???????A?@???????B??????????o?????????E??????????O??????????_??????????_?G????????O??????????C???????????_?G????????A???????????C?@?????????C???????????A??_?????????O???????????A????????????G????????????O????????????O?G??????????W????????????B?????????????W?????????????_????????????@?@???????????@_?????????????W?????????????E??????????????o?????????????B??????????????A??????????????A??????????????@?C?????????????O??????????????A?G?????????????G???????????????O@??????????????O@??????????????G???????????????A????????????????O@??????????????@?C??????????????E????????????????B?????????????????_????????????????G@????????????????o????????????????B?????????????????@?????????????????@@?????????????????__????????????????GG????????????????@_?????????????????B???????????????????w,z|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@o?_?G?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??C?@???K?@???E??_??@o?G???C?@????w?C????_?G???@o?G????W?C????F_@?????G?W????@_?_????B?@?????B?@?????@_?_?????]?G??????_B??????F?C??????C?G??????M_G???????oK???????M@????????sG????????z_,4,5
