n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????o???@_???@?????_C???W????B?????G?????O@????o?????W?????C??????_?????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O?_?????C???????@_???????E????????K????????K????????C????????@?@???????W????????@_????????@?????????@?@???????@_?????????K?????????@??????????C?C????????G??????????G??????????C?C????????@???????????G???????????_??????????@???????????@?@??????????_???????????G?G?????????@?@??????????C????????????K????????????K????????????B?????????????o????????????E?????????????W?????????????O?????????????O@????????????E?????????????@??????????????G@?????????????_?????????????@?G????????????@???????????????_??????????????G@?????????????@?G?????????????E???????????????C???????????????E???????????????@_???????????????W????????????????_???????????????BC???????????????C????????????????EG???????????????@g,u|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@_@??C?C??[?G??G?G??K?C??B?@???[?G???_?_??B_@???@_@????o?_???K?G???@o@????A?C????M?G????C?W????E?C????@_@?????M?G?????[?_?????W@??????W@??????M?_?????@OW??????F@???????NC???????Ew,4,4
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C?G????C??????A?C????@_??????K???????_??????@???????@????????_?_?????G???????@????????C?C??????W????????G????????C?C??????@?????????G?????????_?_??????@?????????B?????????@_?????????G?????????@?@????????K??????????G??????????G??????????C?C????????@_??????????K???????????W???????????_???????????_???????????O???????????C?G??????????_???????????A????????????C?G??????????K????????????A?????????????_@???????????C?????????????O?_???????????_@???????????@_?????????????o?????????????E??????????????o?????????????@??????????????A??????????????A?G????????????@_??????????????C???????????????_??????????????A?_?????????????C@??????????????E???????????????B????????????????O???????????????B@???????????????K????????????????E????????????????B?????????????????[,u|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@o?_??@?@???B_@????_?_???[?G???@?@????M?C????M?G????E?G????A?C????@_@?????K?G?????w?_?????_B?????@o@??????O@_?????M?G??????aB??????FoC??????@tO,4,5
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????o???@_???@?????_C???W????B?????G?????O@????o?????G?????A??????O?????@??????A??????A??????@???????O@?????A???????G???????O???????O@??????W???????E????????o???????B????????E????????E????????@_????????O????????A?G???????W?????????O?????????O?????????G?????????A??????????O?????????@??????????A??????????A?G????????@???????????O??????????A???????????G?_?????????o???????????o???????????W???????????E????????????o???????????B????????????B????????????B????????????@_????????????G????????????@?????????????C?????????????G@????????????G?????????????C?????????????@??????????????G@?????????????_?????????????@_?????????????@_??????????????o??????????????E???????????????o??????????????B???????????????B???????????????B????????????????_???????????????GG??????????????@@???????????????CC???????????????K????????????????E?????????????????[,u|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??_@??F?C??C?W??M?G??A?C??@o@???C?G???w?_???_@???@_@????o?_???K?G???@_@????D?C????F?G????A?G????B_C?????OB?????F?G?????G@_?????o@??????w@??????K?_?????B?G??????[@???????iK???????Ng,4,4
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_???K????o???@_???@?????_C???W????B?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????A???????_??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?C??????@_????????K?????????O?????????_@???????@_?????????o?????????C??????????_?????????A??????????C??????????C?G????????A???????????_??????????C???????????O?_?????????_???????????_???????????O???????????C?G?????????@_???????????E????????????K????????????C????????????A?C??????????@_????????????K?????????????W?????????????o?????????????o?????????????G?????????????A?G????????????O?????????????@?C????????????A?G????????????A??????????????@???????????????O@?????????????A?G?????????????G???????????????O@??????????????O@??????????????K????????????????o???????????????E????????????????E????????????????A????????????????BG????????????????w,u|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@_@??F?C??C?G??K?G??E?C??@o@???C?G???o?_??@o@????_@????o?_???K?G???@_@????F?C????C?G????K?G????E?C????@o@?????C?W?????o?_????@o@??????o@??????[?_?????B_G??????GF??????@sC???????]W,4,5
104,~?@gsP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???B????B????@?????O@???E?????W?????_?????_?????O?_???K??????_?????A??????C??????C??????A?C?????_??????C???????O???????_@?????@_???????O???????C????????_@??????E????????K????????K????????A?????????_@???????K?????????o?????????_?????????_?????????O?_???????K??????????_?????????A??????????C??????????C??????????A?C?????????_??????????C???????????O???????????_@?????????@_???????????O???????????C?G??????????_@??????????E????????????K????????????K????????????A?????????????_@???????????K?????????????o?????????????_?????????????_@????????????O?_???????????A??????????????O?????????????@??????????????A?G????????????A?G????????????@???????????????O??????????????A?G?????????????G?_?????????????K???????????????K???????????????E????????????????W???????????????B????????????????B????????????????A????????????????BG????????????????w,u|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?o@?E?G?O?_@o@??_@??o?_?K?G?@_@??F?C??C?G??K?G??E?C??@_@???M?G???O?_??@o@????_@????o?_???K?G???@_@????F?C????C?G????K?G????E?C????@_@?????M?G?????[?_?????O@??????o@??????[?_?????B_G??????GN??????@pC??????@{G,0,0
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????o???@_???@?????_C???W????B?????G?????O@????o?????G?????A??????O?????@??????A?G????A??????@???????O??????A?G?????G???????O???????O@??????W???????E????????o???????@????????A?G??????E????????B?????????O????????A?G???????W?????????O?????????O?????????G?????????A??????????O@????????@??????????A??????????A??????????@?C?????????O??????????A???????????G?_?????????o???????????o???????????W???????????A????????????O@??????????B????????????E????????????A????????????@?C???????????o????????????A?????????????G?????????????O?????????????O@????????????G?_???????????A??????????????O?????????????@?C????????????A?G????????????A??????????????@_??????????????W??????????????B???????????????A???????????????C@??????????????K???????????????@_???????????????W???????????????@????????????????EC???????????????C????????????????EG???????????????@g,u|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??w@??@?C??E?G??E?G??B_C???O@???F?G???G?_???o@????o@????W?_???F?G????O@????B?C????E?G????F?G????@?C?????w@?????A?W?????W?_?????w@??????[@??????C?_?????B_G??????M@???????S[???????^G,0,0
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????C??????_?????A?C????C??????C??????A???????_??????C?G?????O???????_???????_???????O???????C?G?????@_???????A????????C?G??????K????????E????????@?????????G?G???????o????????@_????????@??????????_?_???????W?????????@??????????C??????????G?G????????G??????????C??????????@???????????G???????????_??????????@?@?????????@?@??????????_???????????G???????????@?@??????????C?C??????????W????????????K????????????E????????????@_????????????K?????????????_????????????@?@????????????o?????????????O?????????????C?G????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????O??????????????A?G?????????????K???????????????G@??????????????K???????????????E????????????????o???????????????B????????????????D????????????????AG???????????????B?????????????????k,u|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??[?G??E?C??@_@???G?G??@o?_??@?@???B_@????_?_???[?G???@_@????E?C????K?G????G?G????M?C????@o@?????C?G?????w?_?????w@??????O@??????[?_?????B_W??????KD???????{C???????]W,4,5
104,~?@gsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G???K???A????O???@?C??E????C????A?C???_????C?????O?_??@_????@_?????_?????G?????@?@????K??????G??????G??????C?C????@???????G?G????@_??????@???????@????????_???????G?G?????B????????C????????G????????G?G??????K????????@?????????G?G???????_????????@?????????@?@???????@_?????????W?????????@??????????C??????????G?G????????W??????????C??????????@???????????G?G?????????_??????????@?@?????????B????????????_???????????G???????????@????????????C?C??????????W????????????G????????????C?C??????????@?@???????????W?????????????o?????????????_?????????????o?????????????W?????????????E??????????????O?????????????@?C????????????A?G????????????@???????????????_??????????????G@?????????????@?G?????????????K???????????????G???????????????G@??????????????C?_??????????????o???????????????E????????????????CC???????????????K????????????????B?????????????????[,u|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B_@???@?@???@o?_???G?G???B_@????E?C????K?G????M?G????A?K????@_@?????K?G?????o?_????@o@??????w@??????G?_?????F?G??????YB???????[S???????^G,4,4
104,~?@gsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?G???@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????G????????O????????O????????G?C??????E?????????O????????@??_??????A?????????A?????????@??????????O?????????@??????????C??????????G?G????????W??????????K??????????@???????????G???????????_?_????????@???????????@?@?????????@_???????????W???????????B????????????K????????????W????????????G????????????C?C??????????@?????????????G?G??????????@_????????????@_?????????????_?????????????O?_???????????C??????????????_@????????????A??????????????C?G????????????C?G????????????B???????????????O??????????????A?G?????????????G?_?????????????O@??????????????W???????????????E????????????????O???????????????A@???????????????GC???????????????CG???????????????CG???????????????BC,u|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@o?_??@?@???B?@???@o?_???G?G???B_@????E?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????o@??????w@??????M?_?????@oG??????F@???????NC???????Fw,0,0
104,~?@gsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@?C??E????C????A?C???_????C?????O?????o?????_?????O?????C?G???@_?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????@????????C????????G?G??????W????????C????????@?@???????G?????????_????????@?????????@??????????O?????????C??????????_@????????E??????????C??????????C??????????A?C?????????_??????????C?G?????????o??????????@_??????????@_???????????o???????????K????????????_???????????A????????????C?G??????????K????????????B?????????????O????????????A?G???????????G?????????????O?????????????O?????????????G?_???????????A?G????????????o?????????????@??????????????A??????????????A?G????????????@?C?????????????W??????????????B???????????????K???????????????C???????????????C@??????????????A?_?????????????@_???????????????A@???????????????GC???????????????O????????????????WG???????????????AW,u|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@_@???M?G???O?_??@o@????_@????w?_???E?G????o@????B?C????E?G????E?G????B?C?????w@?????A?G?????[?_?????O@??????w@??????M@_?????@_g??????K@???????{C???????[w,0,0
104,~?@gsP@H?OC?O`?@??_?G?B??G??OG?O??G??E???_??A?_?K???G???C?_?@????G????_C??B????A????@?????O????A?????G?????O?????W?????G?????A?G????O?????@??????A??????E??????B???????_??????C?G?????o??????@_??????@????????_?_?????G?G?????@????????C?C??????W????????W????????G????????A?@???????O????????@?????????A?????????A?????????@??????????O?????????@??????????C?C????????G??????????G?G????????C??????????@???????????K???????????o??????????@_??????????@_???????????o???????????K???????????@_???????????A????????????C?G??????????E????????????B?????????????_????????????C?G???????????O?_???????????_?????????????_?????????????O?_???????????C??????????????_@????????????A?C????????????C??????????????C?G????????????A?C?????????????_??????????????B???????????????K???????????????K???????????????A???????????????@?_??????????????K???????????????@_???????????????A????????????????EG???????????????B?????????????????s,u|eMID`GH_b@A@B?__GK@?oC@?GB?G@_C?W@?B?G?K?_?O@??o@??W?_?C?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@o?_??@_@???@?@???@o?_???K?G???@?@????M?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????oB??????_@??????{?_?????A?W??????{@???????ok??????@uG,4,5
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???B????B????@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A??????@_??????K???????_??????@???????@????????_?_?????G???????@?@??????C?C??????W????????W????????K????????B?????????O????????@??_??????A?????????A?????????B??????????o?????????A??????????G?C????????G??????????G??????????C??????????@?@?????????G???????????_??????????@_??????????@_???????????_???????????G?G?????????@????????????C?C??????????K????????????K????????????E?????????????o????????????E?????????????O?????????????_@????????????_@????????????O?????????????E??????????????O?????????????@?C????????????A??????????????A??????????????@?C?????????????O@?????????????A???????????????E???????????????G???????????????K@??????????????B????????????????o???????????????@_???????????????E????????????????D????????????????@_????????????????[,u|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??A?@???o?G??B??_??F?@???B_@????_?_???W?G???B_@????E?C????G?G????[?G????E?C????@_@?????K?G?????o?_????@w@??????OF??????W?_?????F_G??????GB??????@wC???????rW,0,0
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G???@_???B????B????@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A??????@_??????K???????_??????@?@?????@????????_???????G???????@?@??????C????????W????????W????????K????????B?????????O????????@?????????A?????????A?????????@_?????????W?????????B??????????E??????????G??????????G?G????????C??????????@?@?????????G???????????_??????????B???????????B???????????@_???????????W???????????@????????????C????????????G?G??????????G????????????E?????????????o????????????E?????????????O?????????????_@????????????_?????????????O?_???????????E??????????????o?????????????@_?????????????A??????????????A?G????????????@?C?????????????O@?????????????A???????????????K???????????????K???????????????C???????????????A?_??????????????_???????????????@`???????????????C????????????????GG???????????????KG???????????????BO,u|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??A?B???F?@???@_?_???W?G???B_@????E?C????G?G????W?G????K?C????B?@?????[?G?????g?_?????w@??????W@??????N?_??????_W??????M@???????]C???????Mw,4,5
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G???@_???B????B????@?????O????A?????K?????O?????O@????W?????E??????_?????A??????C??????C??????A??????@_??????K???????_??????@?@?????@????????_???????G?G?????@????????C?C??????W????????W????????K????????B?????????O????????@??_??????A?????????A?????????@_?????????O?????????A?@????????K??????????G??????????G??????????C??????????@?@?????????G???????????_??????????@_??????????@_???????????o???????????C????????????_???????????A?C??????????C?G??????????K????????????E?????????????o????????????E?????????????O?????????????_@????????????_@????????????W?????????????C??????????????_@????????????@??????????????A?G????????????A??????????????@?C?????????????O??????????????A???????????????E???????????????C???????????????E???????????????@_???????????????K???????????????@_???????????????F????????????????CO???????????????CG???????????????BC,u|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?W?_?o@??_@??o?_?K?G?@_@??C?C??W?G??W?G??K?C??B?@???O?G??B_?_??B?@???B_@????_?_???W?G???B_@????E?C????G?G????[?G????E?C????@o@?????C?G?????w?_?????w@??????W@??????M?_?????@_W??????G`??????@{C???????]o,4,5
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G???@_???B????B????@?????O????A?????K?????O?????O@????W?????E??????_?????A?C????C??????C??????A??????@_??????K???????_??????@?@?????@????????_???????G???????@????????C????????K????????K????????E????????@?????????G?G???????_????????@?????????@_?????????_?????????G?G???????B??????????K??????????W??????????O??????????G?C????????A?@?????????O??????????@???????????B???????????B???????????@_???????????G???????????@????????????C?C??????????G????????????G?G??????????C?????????????o????????????E?????????????O?????????????_@????????????_@????????????W?????????????C??????????????_@????????????B??????????????B??????????????B???????????????_??????????????G???????????????o??????????????@???????????????A???????????????A@??????????????@?_??????????????W???????????????B????????????????M????????????????GO???????????????GG???????????????BC,u|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?W?_?o@??o@??W?_?E?G??_@??E?C??K?G??K?G??E?C??@?@???[?G???_?_??B?@???B?@???@_?_???[?G???@_@????C?C????[?G????K?G????F?C?????_@?????M?G?????W?_?????w@??????[@??????E?_?????@CG??????^@???????MW???????NG,4,5
104,~?@gsP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@_???B????A????@?????O????E?????W?????_?????_?????O?????C??????_?????A??????C??????C?G????E??????@_??????G???????_??????@?@?????@???????@_???????W???????B????????K????????W????????W????????C????????@?????????G?????????_????????B?????????@_?????????_?????????G?????????@?@????????C??????????G??????????G??????????C??????????@?@?????????W??????????@_??????????B???????????A???????????@??_?????????O?G?????????A?@??????????W????????????W????????????W????????????K????????????B?????????????G?????????????_????????????@?????????????@?@????????????_?????????????A?G????????????O?????????????@?C????????????A??????????????A?G????????????@_??????????????W??????????????B???????????????E???????????????E???????????????B????????????????o???????????????C????????????????`???????????????AC???????????????CG???????????????CG???????????????BC,u|eMID@WH_a@E@B?__GK@?oC@?GB?G@?C?o@?E?G?W?_?_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??M?C??@?@???W?G??@_?_??B_@???@?@???@_?_???W?G???B?@????K?C????W?G????W?G????K?C????B_@?????K?G?????{?_?????OB??????w@??????M?_?????@_G??????M@???????\C???????Fw,4,4
104,~?@gsP@@?PC?O`?@?@_?O?A??G??O??O??GC?E???_??A?_?C???K???C???@?G??W???@????A?G??A????@?????O????B?????G?????O?????O?????G?????A??????O?????@??????A?G????E??????B???????_??????C?G?????O??????@_??????@_???????o???????K???????@_???????C????????G?G??????G????????C????????@?@???????G?????????o????????@?????????@??????????_?????????G?????????@??????????C??????????G??????????K??????????E???????????o??????????E???????????G???????????o???????????o???????????W???????????E????????????o???????????B????????????C????????????C?G??????????A?????????????_@???????????E?????????????O?????????????_@????????????_?????????????O?_???????????C??????????????_@????????????A??????????????C?G????????????E??????????????@_??????????????G??????????????@_??????????????B???????????????B???????????????@????????????????__??????????????KG??????????????@????????????????CC???????????????GG???????????????GG???????????????Cc,u|eMID@WH_a@E@A?`_GK@?oC@_G@?G@_C?W@?B?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@o?_??@?@???B?@???@_?_???W?G???A?@????[?C????[?G????M?G????A?C????@_@?????K?G?????w?_?????_B?????@o@??????[?_?????AGG??????}@???????\G???????Fg,0,0
104,~?@gsP@@?OE?O?_@_?_?GGB??G??O??O??W??C???_G?A???C???C???A?_?@_???K????_???@????@?????o????G????@?G???K?????G?????G?????C?????@??????W?????@_?????A??????A?G????@???????O??????A?G?????G?_?????o???????o???????W???????C????????_???????A????????C????????E????????A?????????_@???????A?????????G?????????O?????????O?????????G?????????E??????????o?????????B??????????C??????????C?G????????A???????????o??????????E???????????W???????????o???????????o???????????O???????????C?G??????????_???????????A????????????C?G??????????E????????????B?????????????O????????????A?????????????G?????????????O@????????????O?????????????K?????????????B??????????????G??????????????_C????????????@_?????????????@_??????????????o??????????????E???????????????_??????????????A?_?????????????C@??????????????C@??????????????B????????????????O???????????????A@???????????????GC???????????????OG???????????????CG???????????????BC,u|fIID`GH_a@E@A?`_GK@?oC@?GB_G?_C?[@?@?G?K?_?W@??O@??W?_?E?G??o@??B?C??C?G??M?G??B_C???O@???E?G???W?_???o@????_@????o?_???K?G???@_@????E?C????K?G????H?G????N?C?????oA?????E?G?????[?_?????O@??????w@??????K?_?????B_G??????L@???????NC???????Fw,0,0
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C?????_??????K???????o??????@???????@?@??????_???????G???????@?@??????C?C??????W????????W????????G????????A?@???????W????????@?????????A?????????A?????????@??????????W?????????A??????????G?C????????G??????????G??????????C??????????@?@?????????G???????????_?_????????@?@?????????B???????????@_???????????W???????????B????????????C????????????K????????????K????????????E?????????????_????????????C?G???????????G?????????????O?????????????O@????????????G?????????????B??????????????W??????????????_?????????????@??????????????@?G?????????????o??????????????K???????????????o??????????????B???????????????B???????????????B????????????????o???????????????C????????????????`???????????????B????????????????A????????????????BG????????????????w,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??M?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????E?C????@_@?????M?G?????Q?_????@w@??????WA??????M?_?????@oG??????F@???????Mc???????Bw,4,4
104,~?@gsP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C?????_??????K???????o??????@???????@?@??????_???????G???????@?@??????C?C??????W????????W????????G????????A?@???????W????????@?????????A?????????A?????????@??????????W?????????A??????????G?C????????G??????????G??????????C??????????@?@?????????G???????????_?_????????@?@?????????B???????????@_???????????W???????????B????????????C????????????K????????????K????????????E?????????????_????????????C?G???????????G?????????????O?????????????O@????????????G?????????????B??????????????W??????????????_?????????????@??????????????@?G?????????????o??????????????K???????????????o??????????????B???????????????B???????????????B????????????????_???????????????GG??????????????@@???????????????CC???????????????K????????????????E?????????????????[,u|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??M?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????E?C????@_@?????M?G?????Q?_????@w@??????WA??????M?_?????@?W??????[@???????wK???????yg,0,0
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????C??????_?????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O?_?????C?G?????@_???????E????????G????????G?G??????K????????B?????????O????????@??_??????E?????????B?????????@??????????O?G???????@??????????C??????????G??????????G?G????????C??????????@?@?????????G???????????_??????????@???????????@?@??????????_?_?????????G???????????@_???????????E????????????K????????????C????????????A?C???????????o????????????E?????????????O?????????????_@????????????W?????????????G?????????????A?G????????????O?????????????@??????????????A?G????????????A??????????????@?C?????????????O@?????????????A???????????????K???????????????G@??????????????K???????????????E????????????????o???????????????@_???????????????D????????????????AG???????????????AG???????????????@c,u|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??A?@???w?G??@??_??F?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????C?C????B_@?????M?G?????O?_????@w@??????OB??????W?_?????F?G??????]@???????O{??????@yG,3,2
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????C??????_?????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O?_?????C?G?????@_???????E????????G????????G?G??????K????????B?????????O????????@??_??????E?????????B?????????@??????????O?G???????@??????????C??????????G??????????G?G????????C??????????@?@?????????G???????????_??????????@???????????@????????????_?_?????????G???????????@_???????????E????????????K????????????C????????????A?C???????????o????????????E?????????????W?????????????o?????????????W?????????????K?????????????@??????????????G??????????????_C????????????@??????????????@?G?????????????_C?????????????G??????????????@???????????????C?_?????????????K???????????????K???????????????B????????????????K???????????????@_???????????????B????????????????A????????????????BG????????????????w,u|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??A?@???w?G??@??_??F?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????C?C????B_@?????G?W????@o?_????@G@?????Bo@??????W@??????F?G??????]@???????S[???????\G,4,5
104,~?@gsP@@?OC?O`?@@@_?O?A@?W??_??_??O??C???_??A???C???C???A????_G??K????_???@?G??B????@?????O@???E?????W?????_?????_@????o?????C??????_?????A??????C??????C??????A???????_??????C???????O?_?????_???????_???????O?_?????C?G?????@_???????E????????G????????G?G??????K????????B?????????W????????@_????????@_????????@??????????_?_???????C??????????_?????????A??????????C?G????????C??????????A?C?????????_??????????C???????????O???????????_@??????????_???????????W???????????E????????????o???????????@????????????A?G??????????B????????????@_????????????W????????????@_????????????C?????????????G@????????????G?????????????C?????????????@?G????????????G??????????????_C????????????@??????????????@???????????????_C?????????????G@?????????????@_??????????????E???????????????E???????????????B???????????????@_???????????????C????????????????`???????????????AC???????????????CG???????????????CG???????????????BC,u|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??A?B???w?G??@??_??F?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????D?C?????w@?????A?G?????]?_?????GB??????W@??????M?_?????@oG??????E@???????\C???????Fw,0,0
104,~?@gsP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C@??K???C???@????G@??@_???A????A?G??B?????_????C?G???o?????_?????_?????O?????K??????_?????A??????C??????C??????A???????_??????C???????O?_?????_@?????@_???????o???????G???????@?@??????C?C??????W????????W????????G????????A?@???????o????????B?????????C?????????C?@???????@??????????O?G???????A??????????G??????????G??????????G??????????C??????????@?@?????????G???????????_?_????????@???????????@????????????o???????????E????????????o???????????B????????????E????????????E????????????@?????????????O@???????????B?????????????K?????????????O?????????????O@????????????G?_???????????A??????????????O@????????????@??????????????A??????????????A?G????????????@???????????????O@?????????????A?G?????????????G???????????????K???????????????E???????????????B????????????????W????????????????o???????????????B????????????????AG???????????????AG???????????????@c,u|eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?o@?E?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@_?_??B?@???B_@????_?_???W?G???B_@????C?C????[?G????K?G????C?C????B_@?????M?G?????W?_?????w@??????OB??????W?_?????F?G??????]@???????O{??????@yG,4,4
104,~?@gsP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@?C??E????C????A?C???_????C?????O?_??@_?????_?????O?????C?????@_?????A??????C??????C??????A???????_@?????K???????O???????_???????_@??????o???????K???????@????????C?C??????G?G??????W????????K????????A?????????O?G??????@?????????A?????????A?@???????B??????????O?????????A?@????????G??????????O??????????G??????????C??????????@???????????G?G?????????o??????????@_???????????_???????????O???????????C?G??????????o???????????B????????????E????????????E????????????B?????????????O????????????A?G???????????G?????????????O@????????????o?????????????G?????????????A?G????????????O?????????????@?C????????????A??????????????A??????????????@?C?????????????W??????????????@???????????????E???????????????E???????????????B???????????????@_???????????????K????????????????`???????????????E????????????????CG???????????????CG???????????????Ac,u|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@_?_??B?@???B_@????_?_???W?G???B_@????C?C????[?G????M?G????A?C????@_@?????M?G?????W?_?????w@??????OB??????W?_?????F?G??????]@???????O{??????@yG,4,5
