n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
110,~?@msP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G???@_???A????A?G??@?????O????A?G???W?????o?????_?????O?_???K?????@_?????C??????G??????G??????C??????@?@?????W???????_??????@???????@????????_???????G???????@????????C?C??????G????????W????????K????????A?????????O?G??????@?????????A?????????A?@???????B??????????o?????????E??????????O??????????_?G???????@_??????????W??????????C???????????_??????????A??_????????C???????????E???????????B????????????O???????????A????????????G?C??????????O????????????O?G??????????G????????????A?@???????????O?G??????????@?????????????E?????????????B?????????????@??????????????O?G???????????A??????????????G?C????????????o??????????????W??????????????C??????????????@?@?????????????E???????????????O???????????????_@??????????????_@??????????????O?_?????????????E????????????????O???????????????@?C??????????????A?G??????????????A?G??????????????@_????????????????G?????????????????OG???????????????@?_???????????????A@?????????????????`?????????????????W_,x|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??[?C??A?@???o?G??B??_??C?@???M?@???A??_??@o?G???E?@????O?C???@o?G????o?G????O?C????M?@?????w?G????@??_????F?@?????B?@?????@o?_?????M?G??????o@??????BoC??????@?W??????BoG???????[K???????Bt,4,5
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_????@?@???B??????_?????G?????@??????K??????W??????O??????G??????A???????O??????@???????A?@?????E???????@????????O???????A?@??????W????????o????????_????????O?C??????C?????????_?G??????E?????????K?????????G?????????C??_??????B??????????G??????????_?????????@??G???????B???????????_??????????G??????????@??G????????C???????????K???????????C???????????A????????????_?G?????????C????????????O????????????_?G??????????_?G??????????o????????????C?????????????o????????????B?????????????B?????????????A?????????????@??_???????????O?G???????????E??????????????K??????????????O??????????????O?G????????????C??????????????@_??????????????K???????????????O???????????????_@??????????????_???????????????G???????????????A?G??????????????O@??????????????@?C??????????????B????????????????B?????????????????o????????????????E?????????????????o?????????????????O_????????????????`?????????????????o?????????????????H_,x|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?E?@??W?C??_?G?@_?G??o?C??K?@??@o?G??A??_??K?@???K?@???E??_??@_?G???K?@????w?C????_?G???@o?G????W?C????C?@????@o?G????B??_????F?@?????A?B?????B_?_?????[?G?????@_@??????F?C??????F_G??????@?w??????@sC???????Br,0,0
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@????E????C????A?C???_????C?????O?_??@_?????_?????O?????C?????@_?????E??????G??????G??????C??????@???????G?G????@_??????@???????@????????_?_?????W???????B????????G????????O?G??????O????????G?C??????E?????????o????????A?????????C?@???????C?????????A??????????_?G???????K??????????O??????????_??????????_?G????????O??????????E???????????O??????????@???????????A?@?????????A???????????@????????????O?G?????????E????????????G????????????O?G??????????O?G??????????W????????????B?????????????O????????????@??_??????????A?@???????????E?????????????@_?????????????O?????????????A?@????????????G??????????????O?G????????????O?G????????????C??????????????@???????????????G?G?????????????_???????????????_???????????????_@??????????????O?_?????????????C?G??????????????_???????????????A?C??????????????B????????????????B?????????????????o????????????????K?????????????????GG????????????????__???????????????@_?????????????????`?????????????????Q_,x|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@_@?@_@??_?_?W?G?B?@??G?C??o?G??o?G??[?C??A?@???o?G??B??_??E?@???E?@???B??_???w?G???A?@????[?C????W?G????O?G????W?C????E?@?????w?G????@_?_????B?@?????B_@??????o?_?????M?G??????{@???????_[??????B?G??????BoG???????WK???????FL,4,5
110,~?@msP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O@???A?????G?????O?????o?????W?????C??????_?????A??????C??????C?G????E???????_??????C?G?????o??????@_??????@????????_???????G???????@?@??????K????????W????????O????????G?C??????A?????????O????????@??_??????A?????????A?@???????@??????????O?G???????E??????????W??????????O??????????O??????????G?C????????A???????????O??????????@??_????????E???????????A???????????@??_?????????W???????????@????????????C????????????G????????????G?G??????????K????????????@_????????????G?????????????_?_??????????@?????????????@?@????????????_?_???????????G?????????????@?@????????????C?C????????????W??????????????W??????????????C??????????????@?@?????????????G?G?????????????_?_????????????@???????????????@?@??????????????O???????????????C?G??????????????O???????????????@?C??????????????A????????????????A?G???????????????OC???????????????C@????????????????o????????????????@_????????????????@_?????????????????H?????????????????E_,x|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??[?G??G?G??K?C??B?@???W?G??@??_??E?@???F?@???@??_???w?G???B?@????G?C????o?G????o?G????[?C????A?@?????w?G????@o?_????@?@?????B?@?????@o?_?????N?G??????OF??????B?C??????F_G??????@?W??????@wC???????EZ,4,4
110,~?@msP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O@????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????K???????o???????_???????_???????O???????C?G?????@_???????E????????G????????G?G??????C????????@?????????G?????????_????????@?????????@?@???????@_?????????W?????????@??????????C??????????G?G????????G??????????C??????????@?@?????????W??????????@_??????????B???????????B????????????_???????????G???????????@????????????C?C??????????W????????????K????????????C????????????@?@???????????G?????????????_?_??????????@?????????????@?@????????????_?????????????G?G???????????B??????????????K??????????????G??????????????G?G????????????C?C????????????@?@?????????????G???????????????_?_????????????@_???????????????o???????????????G???????????????A?G??????????????O???????????????@?C???????????????_G???????????????_G???????????????O????????????????C@????????????????_G???????????????A?_???????????????E??????????????????`?????????????????Q_,x|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??K?C??B_@???G?G??@_?_??B_@???@?@???@o?_???K?G???@?@????K?C????W?G????W?G????K?C????B?@?????[?G?????_?_????B?@?????B_@??????{?_?????A?w??????o@??????B_C??????B_G??????@oG???????Xc????????^,0,0
110,~?@msP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O?????o?????W?????C??????_?????A??????C??????C?G????E??????@_??????K???????o??????@_??????@????????_?_?????G???????@?@??????K????????W????????O????????G?C??????A?????????O????????@?????????A?????????A?????????@??????????O?????????B??????????C??????????G??????????G?G????????C??????????@???????????G?G????????@_??????????B???????????B???????????@_???????????W???????????B????????????G????????????O?G??????????O?G??????????W????????????B?????????????O????????????@??_??????????A?????????????A?@???????????@??????????????O?G???????????A??????????????G?C????????????O??????????????O??????????????C??????????????@?@?????????????G?G?????????????_?_????????????@???????????????@?@??????????????o???????????????E????????????????W???????????????@_???????????????B?????????????????OG???????????????GC???????????????A?????????????????OG???????????????@?_???????????????A@????????????????AO?????????????????H_,x|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??K?C??B?@???W?G??@_?_??B_@???@?@???@o?_???K?G???@?@????K?C????W?G????W?G????K?C????B?@?????W?G????@_?_????B?@?????B_@??????{?_?????A?w??????o@??????B_C??????B_G??????@oG???????Xc????????^,4,4
110,~?@msP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????K?????@??????C??????G?G????G??????C?C????@???????K???????_??????@?@?????B???????@_???????O???????A????????G????????O????????o????????G????????A?@???????W????????@?????????A?@???????A?@???????@??????????O?G???????A??????????G??????????o??????????o??????????W??????????C???????????_?G????????A??_????????C???????????C?@?????????A????????????O???????????A?@??????????K????????????W????????????O????????????G?C??????????A?????????????O?G??????????@?????????????@?????????????@?@????????????o?????????????K??????????????_?????????????A?C????????????C?G????????????C??????????????B???????????????W??????????????B???????????????C???????????????G@??????????????G???????????????C?_??????????????o???????????????C????????????????OC???????????????_G???????????????_????????????????OC???????????????E?????????????????W?????????????????_?????????????????p?????????????????W?????????????????E_,x|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@?@?@o?_?G?G?B_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??A?@???E?@???B??_???o?G???F?@????G?C????w?G????O?G????]?C????@?B?????[?G?????o?_????@_@?????@_@??????w?_?????F?G??????O@??????B_C??????A_W??????@wG???????Kk???????Bp,0,0
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G???G???K???A????O???@????A????A?G??@?????O????A?????W?????o?????_?????O?????C?????@_?????E??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????E????????W????????_????????_????????O????????C?@???????o????????@?????????A?????????A?@???????@??????????o?????????B??????????G??????????O?G????????O??????????G?C????????E???????????o??????????@???????????A?@?????????A?@?????????B????????????W???????????A????????????G????????????O?G??????????O????????????K????????????@?????????????G?????????????_????????????@?@????????????_?????????????O?????????????C?G????????????_?????????????E??????????????E??????????????C??????????????A?C?????????????_@?????????????K???????????????o???????????????o???????????????o???????????????K???????????????A????????????????W????????????????_????????????????_G???????????????_????????????????W????????????????A?????????????????OG???????????????@?_???????????????F?????????????????@a?????????????????w?,x|eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?K?G?@_@??E?C??K?G??G?G??M?C??@?@???W?G??@_?_??B?@???A?@???B??_???w?G???B?@????K?C????[?G????K?G????C?C????B_@?????G?W????@o?_????@o@??????_@??????o?_?????M?G??????oB??????B_C??????B?G??????AcG???????{C???????B],0,0
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O@??@????E????C????A?C??@_????G?????_?_??@?????@_?????_?????G?????@??????E??????G??????G??????C?C????@???????G???????_??????@_??????@????????_?_?????G?G?????B????????K????????O????????O?G??????G????????E?????????O????????@??_??????E?????????E?????????A??????????_?G???????C??????????G??????????O??????????O?G????????G??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????A????????????K????????????W????????????W????????????E????????????@_????????????C?????????????o?????????????_?????????????_@????????????W?????????????E??????????????o?????????????@??????????????A??????????????A?G????????????@_??????????????O??????????????B???????????????C???????????????G@??????????????G???????????????E???????????????@_???????????????E????????????????G????????????????o????????????????OG???????????????K????????????????B?????????????????G?????????????????o_???????????????@??????????????????p?????????????????L?,x|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@_?_???W?G???A?@????[?C????O?W????w?G????K?C????A?@?????w?G????@_@_????B?@?????B_@??????w?_?????E?G??????g@??????@oC??????@_W??????@WG???????NC????????v,4,5
110,~?@msP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_@???C?????o?????_?????_?????O?????C??????_?????A?C????C??????C??????A???????o??????C???????O???????_@?????@_???????o???????G???????@?@??????K????????G????????G?G??????K????????B?????????O????????@??_??????A?????????E?????????@??????????O?????????A?@????????G??????????O??????????O??????????G?C????????A???????????O?G????????@???????????A???????????B???????????@????????????W???????????B????????????E????????????G????????????G?G??????????K????????????@?????????????G?G???????????o????????????@_????????????@_?????????????O?????????????K??????????????_?????????????A?C????????????C??????????????C??????????????B???????????????O??????????????A?G?????????????G???????????????W???????????????O???????????????K???????????????@_???????????????G????????????????_C??????????????B????????????????@?G???????????????o????????????????K?????????????????c????????????????F?????????????????@??????????????????p?????????????????L?,x|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@o@??O?_?K?G?@_@??C?C??[?G??K?G??C?C??B?@???W?G??@_?_??B?@???B?@???@??_???w?G???A?B????[?C????W?G????O?G????[?C????B?B?????O?G????B_?_????B_@?????@_@??????o?_?????I?G??????w@??????@_K??????AoG???????eG???????{C???????@m,0,0
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?????@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O?G?????E????????W????????_????????_????????O?C??????C????????@_????????A?????????C?@???????C?????????A??????????_?????????C??????????G??????????O??????????O?G????????G??????????E???????????W??????????@???????????A?@?????????A?@?????????@_???????????W???????????B????????????K????????????W????????????W????????????E????????????@?????????????G?G???????????_?_??????????@??????????????_?????????????O?_???????????C??????????????_?????????????A??????????????C?G????????????C??????????????A?C?????????????_??????????????B???????????????K???????????????K???????????????K???????????????E????????????????o???????????????B????????????????K????????????????G????????????????GG???????????????CC???????????????@?????????????????GG????????????????__???????????????@_?????????????????W?????????????????B_,x|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@_?_??B?@???A?@???B_?_???W?G???B_@????C?C????[?G????K?G????E?C????@_@?????K?G?????w?_?????o@??????w@??????M?_?????@?G??????[@???????oK??????@oG???????wG???????NC????????n,4,4
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O@??@????E????C????A?C???_????C?????O?????o?????_?????O?????C??????o?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_?_?????W???????B????????G????????O?G??????O????????W????????A?????????O?G??????@?????????A?????????A?????????@??????????G?????????@??????????C?C????????G??????????K??????????C??????????@???????????G?G?????????_??????????@?@?????????B???????????@_???????????W???????????B????????????K????????????K????????????K????????????A????????????@_????????????C?????????????O?_???????????_?????????????_@????????????O?????????????C?G????????????_?????????????A??????????????C?G????????????E??????????????A???????????????o??????????????A???????????????G?_?????????????W???????????????K???????????????E????????????????o???????????????A????????????????W????????????????OG???????????????O????????????????GC???????????????A@????????????????O????????????????@__???????????????A?????????????????@`?????????????????L?,x|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?W?_?o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@_@???K?G???o?_??@_@???@_@????_?_???[?G???@?B????K?C????W?G????W?G????K?C????B?@?????W?G????@o?_????@o@??????o@??????S?_?????B?G??????[@???????wC???????oG???????{G???????EK???????@|,4,4
110,~?@msP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C@??K???C???@?G??W???@????A?G??E????A?????_@???C?????o?????_?????_?????O?????C??????_?????A?C????C??????C??????A???????o??????C???????O?_?????_@?????@_???????o???????G???????@?@??????K????????G????????G?G??????K????????B?????????O????????@??_??????A?????????@??????????_?????????G?G???????@??????????C??????????G??????????G?G????????C??????????@?@?????????G???????????_??????????@_??????????@_???????????o???????????E????????????_???????????A?C??????????K????????????C????????????A?C???????????o????????????E?????????????O?????????????_@????????????_?????????????O?????????????C?G????????????_?????????????A??????????????E??????????????A??????????????@?C?????????????O??????????????A???????????????K???????????????W???????????????K???????????????C???????????????@?G??????????????W????????????????_C??????????????@_???????????????@_????????????????o????????????????E?????????????????O????????????????@?????????????????@`?????????????????e?????????????????[?,x|eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?o@?E?G?W?_?_@?@o@??O?_?K?G?@_@??C?C??[?G??K?G??E?C??@_@???K?G???o?_??@_@???@?@???@o?_???G?W???B_@????E?C????G?G????[?G????E?C????@_@?????M?G?????W?_?????o@??????g@??????M?_?????@_W??????G@??????@oC??????@_W??????@oG???????Wk???????Ep,4,4
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G???K???A????O???@?C??E????C????A?C???_????C?????O?_??@_????@_?????_?????G?????@??????K??????G??????G??????C?C????@???????G?G????@_??????@???????@????????_???????G???????B????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????A?????????A?????????@??_???????o?????????E??????????W??????????_??????????_??????????O?C????????C???????????O??????????@???????????A?@?????????A???????????@??_?????????o???????????A????????????G????????????O?G??????????O????????????G?C??????????E?????????????W????????????@_????????????B?????????????@_?????????????O?????????????E??????????????o?????????????@_?????????????@??????????????@???????????????_C?????????????G??????????????@???????????????C?_?????????????G@??????????????W???????????????C???????????????@?G??????????????G@??????????????@_???????????????@_???????????????@_????????????????G????????????????B?????????????????C?????????????????W?????????????????W?????????????????[?????????????????F?,x|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??[?G??C?C??B?@???W?G??@??_??E?@???E?@???B??_???w?G???A?@????[?C????W?G????W?G????M?C????@?B?????[?G?????o?_????@_@?????@o@??????[?_?????A?G??????w@??????@gC???????wG???????XG???????NC????????},4,4
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@?C??E????C????A?C???_????C?????O?????o?????_?????O?????C?????@_?????A??????C??????C?G????A???????_@?????K???????o??????@???????@?@??????_???????W???????B????????G????????O?G??????O?G??????W????????A?????????O?G??????@?????????A?????????A?????????@??_???????W?????????A??????????G??????????O?G????????O??????????C??????????@???????????G?G?????????_??????????@?@?????????B???????????@_???????????G???????????@?@??????????C????????????W????????????K????????????E????????????@_????????????E?????????????G?????????????O?????????????O?????????????G?_???????????B??????????????O?????????????@??????????????A?G????????????A??????????????@???????????????O@?????????????A?G?????????????W???????????????o???????????????W???????????????C???????????????B????????????????K????????????????o????????????????O????????????????O????????????????GC???????????????B@????????????????O????????????????@_????????????????@_????????????????@c?????????????????F?,x|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B_@????_?_???[?G???@_@????E?C????K?G????M?G????B?C?????_@?????K?G?????w?_?????w@??????O@??????[?_?????B?G??????W@??????@wC???????_w??????@cG???????{C???????Be,4,4
110,~?@msP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???B????B????@?????O@???E?????W?????_?????_?????O?????K??????_?????A??????C??????C??????A?C?????_??????C???????O???????_??????@_???????o???????G???????@?@??????C?C??????W????????W????????K????????@?????????G?G??????@_????????B?????????B?????????@??????????O?????????A?@????????G??????????G??????????G??????????C??????????@???????????G?G?????????_??????????@???????????@?@??????????_???????????G?G?????????B????????????E????????????K????????????K????????????E????????????@_????????????C?????????????O?_??????????@_?????????????o?????????????G?????????????A??????????????O@????????????@??????????????A??????????????A??????????????@?C?????????????O@?????????????A???????????????G???????????????O@??????????????O@??????????????W???????????????B????????????????W???????????????@_????????????????o????????????????o????????????????C????????????????@_????????????????C?????????????????W?????????????????W?????????????????[?????????????????F?,x|eMID@WH?e@C@E?`_GG@@oC@?GB?G@?C?o@?E?G?O?_@o@??_@??o?_?K?G?@_@??F?C??C?G??K?G??E?C??@?@???W?G??@_?_??B?@???B_@????_?_???W?G???B?@????K?C????[?G????G?G????M?C????@_@?????K?G?????w?_?????w@??????O@??????W?_?????F?G??????[@???????_[??????B_G??????@cG???????{C???????BM,4,5
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G@??K???A????O???@?C??E????C????A?C???_????C?????O????@_?????_?????O?????C?G???@_?????A??????C??????C?G????A???????_@?????K???????o??????@???????@????????_?_?????W???????@????????C????????G?G??????W????????C????????@?@???????G?????????_????????@?????????@?@???????@_?????????G?????????@??????????C?C????????W??????????G??????????C??????????@?@?????????G???????????_?_????????B???????????B????????????_???????????G???????????@?@??????????K????????????G????????????G????????????C?C??????????B?????????????K?????????????O?????????????_@????????????_?????????????O?_???????????K??????????????_?????????????B??????????????E??????????????A??????????????@???????????????O@?????????????A?G?????????????K???????????????G???????????????K???????????????E????????????????_???????????????C@???????????????o????????????????O????????????????OG???????????????GC???????????????E?????????????????W?????????????????_????????????????@_?????????????????R?????????????????M?,x|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?o@?E?G?O?_@o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@o?_??@?@???B_@????_?_???[?G???@_@????E?C????K?G????M?G????A?C????@_@?????K?G?????w?_?????_B?????@o@??????O?_?????M?G??????w@??????@oC??????@@G??????BgG???????MK???????@{,4,5
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@?C??E????C????A?C??@_????G?????_????@?@???B??????_?????G?????@??????K??????G??????G??????C?C????@???????G???????_?_????B???????@????????_???????G?G?????B????????K????????O????????O?G??????G?C??????E?????????O????????@??_??????E?????????A?????????@??????????O?G???????E??????????G??????????O??????????O?G????????G??????????@???????????G???????????_?_????????@???????????@????????????_?_?????????W???????????@????????????C????????????G?G??????????W????????????E????????????@_????????????K?????????????W?????????????o?????????????O?????????????K?????????????B??????????????G??????????????_?????????????@?G????????????@???????????????_??????????????G@?????????????@???????????????C?_?????????????W???????????????G???????????????C?_?????????????B????????????????K????????????????o????????????????o????????????????O????????????????KC???????????????@?????????????????K?????????????????O?????????????????`?????????????????h?????????????????M?,x|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??W?G??M?C??@?@???W?G??@_?_??B?@???B?@???@o?_???G?G???B_@????E?C????K?G????K?G????F?C?????_B?????K?G?????o?_????@o@??????w@??????G?_?????F?G??????W@??????@gC???????oW???????qG???????]C???????@u,4,5
110,~?@msP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A?_?C???K???C???@?G??W???@????A?G??E????A?????_????C?????W?????_?????_?????O?????C??????_?????A?C????C??????C?G????A??????@_??????K???????_??????@?@?????@???????@_???????W???????A????????G?C??????o????????O????????G?C??????B?????????O????????@?????????A?????????A?????????@_?????????O?????????A??????????G??????????O?G????????O??????????G??????????A?@?????????O??????????@??_????????A?@?????????E???????????B????????????o???????????C????????????O?C??????????_?G?????????@_????????????o????????????C?????????????_?G??????????E?????????????E?????????????@??????????????_?????????????G?????????????@??????????????C?C????????????C??????????????C??????????????A?C?????????????_@?????????????C???????????????O???????????????o@??????????????o???????????????W???????????????E????????????????W???????????????@_????????????????_????????????????_G???????????????o????????????????A@????????????????OG???????????????@?????????????????A@????????????????B@?????????????????e?,x|eMID@WH_a@E@A?`_GG@@_CB?GB?G@?C?o@?E?G?W?_?_@?@o@??O?_?M?G??_@??E?C??K?G??K?G??E?C??@?@???W?G??@_?_??B?@???B?@???@??_???w?G???B_@????E?C????K?G????K?G????E?C????@_@?????K?G?????o?_????@o@??????o@??????O?_?????N?G??????WB??????@_S??????B_G??????@_G???????{C???????BN,4,5
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????E????B?????_????C?G???O????@_????@_?????_?????G?????@??????K??????G??????G??????C??????@???????G???????o??????@???????@????????_???????G?G?????B????????K????????O????????O?G??????G?C??????E?????????o????????B?????????E?????????C?????????A??_???????_?????????K??????????o??????????_??????????_??????????O?C????????C???????????O??????????@???????????A???????????A???????????@??_?????????O???????????B????????????G????????????O????????????O?G??????????G?C??????????E?????????????W????????????@_????????????B?????????????B?????????????@_?????????????K?????????????@??????????????C?C????????????G??????????????W??????????????A???????????????_@?????????????C?G?????????????O???????????????_???????????????_???????????????O?_?????????????C?G??????????????_@??????????????B????????????????C????????????????E?????????????????o????????????????K????????????????@_?????????????????__???????????????@@????????????????@H????????????????@o?,x|eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??K?C??O?G??w?G??K?C??A?@???o?G??B??_??E?@???E?@???B??_???w?G???A?@????W?C????o?G????w?G????G?C????F?@?????W?G????@??_????F?@?????B?@?????@o?_?????M?G??????_P??????E?C??????N?G??????B_W???????os???????No,4,5
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?@???B?????@_?????O?????A??????G??????o??????O??????G??????A?@?????O??????@??_????A???????E???????@????????O???????A????????G?C??????o????????o????????O????????C?@???????_?G??????E?????????C?????????C?@???????B??????????_?????????C??????????O?C???????@_?????????@_??????????O??????????C???????????_?G????????A???????????A???????????A???????????@??_?????????O???????????A?@??????????G????????????o????????????O????????????G?C??????????A?????????????O?G??????????B?????????????B?????????????B?????????????@_?????????????K??????????????o?????????????A??????????????C?G????????????C?G????????????B???????????????O??????????????A?G?????????????G?_?????????????O???????????????O???????????????G?_?????????????A?G??????????????O????????????????_???????????????@?G??????????????@?G???????????????W????????????????E?????????????????K?????????????????o?????????????????W?????????????????K?????????????????B_,x|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?A?@?B_?_?O?G?F?@??G?C??w?G??O?G??W?C??F?@???O?G??B??_??E?@???E?@???B??_???o?G???F?@????G?C????w?G????[?G????C?C????B?@?????[?G?????o?_????@_@?????@_@??????w?_?????F?G??????O@??????BoC??????@?W??????BoG???????Wk???????Fp,0,0
110,~?@msP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O@??@????E????C????A?C??@_????G?????_????@?@???B?????@_?????O?????A?@????G??????W??????O??????G??????A?@?????O??????@??_????A???????E???????@????????O???????A????????G????????W????????O????????G?C??????A?????????o????????@?????????A?@???????B?????????@??????????O?????????A?@????????W??????????o??????????o??????????O??????????C?@?????????_??????????B???????????C???????????C???????????A??_?????????_???????????C?@??????????O?C?????????@_????????????_????????????O????????????C?@???????????_????????????A?????????????E?????????????E?????????????@??????????????o?????????????B??????????????A??????????????C??????????????C?G????????????E???????????????o??????????????E???????????????W???????????????W???????????????O???????????????G???????????????B?G??????????????W????????????????_???????????????@????????????????@?G???????????????_C???????????????K?????????????????_????????????????E?????????????????B@????????????????BC?????????????????[?,x|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??W?C??F?@???O?G??B??_??E?@???C?@???F??_???o?G???E?@????W?C????_?G???@o?G????[?C????B?@?????[?G?????_?_????B_@?????@_@??????_?_?????[?G?????@oB??????B?S??????CGG??????N?G??????@oK???????NK,4,5
110,~?@msP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C?G????C??????A?C????@_??????K???????_??????@???????@????????_???????G???????@????????C?C??????W????????G????????C?C??????@?????????G?????????_????????@?????????B?????????@_?????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????G?G????????@_??????????B???????????B???????????@????????????O?G?????????A????????????G?C??????????O????????????O????????????G?C??????????E?????????????W?????????????_????????????@?@???????????@??????????????_?_???????????G?????????????@_?????????????B??????????????E??????????????A??????????????@???????????????O@?????????????A?G?????????????K???????????????K???????????????G???????????????C?_?????????????@?G??????????????G????????????????_C??????????????B?????????????????_????????????????OC???????????????C@????????????????_????????????????@__???????????????@?????????????????@`?????????????????L?,x|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??K?G??K?G??C?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????K?C????W?G????W?G????K?C????B?@?????W?G????@o?_????@O@??????w@??????G?_?????F?G??????[@???????wC???????oG???????wG???????MK???????@|,4,5
