n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
116,~?@ssP@H?OC?O`?@??_?G?B??G??O??O??GC?E???_??A?_?K???G???C???@????W???@????A?G??A????@?????O????A?????G?????O?????o?????W?????C??????_?????A?C????C??????C?G????E??????@_??????G???????_?_????B???????B???????@????????O???????A????????G????????o????????O????????G?C??????A?????????O????????@??_??????A?????????A?????????@??_???????O?????????A??????????W??????????o??????????o??????????O??????????C???????????_?G????????A???????????C?@?????????K???????????B????????????_???????????C?@??????????W????????????o????????????_????????????O????????????C?@???????????_????????????A??_??????????K?????????????E?????????????@??????????????O?????????????A?@????????????G??????????????O??????????????O?G????????????G?C????????????A???????????????o??????????????@_??????????????@???????????????@????????????????_?_?????????????G?G?????????????B????????????????E????????????????K????????????????B????????????????@?????????????????O@???????????????A?G???????????????G?_???????????????o?????????????????G@????????????????C?????????????????@?G????????????????K??????????????????O??????????????????GG?????????????????EG?????????????????@o,{|eMID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?E?G?W?_?_@?@o@??O?_?K?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@??_??E?@???E?@???B??_???_?G???M?@????W?C????o?G????w?G????K?C????A?@?????w?G????@_?_????B?@?????A?@?????B_?_?????[?G?????@?@??????M?C??????K?W??????M?G??????B?C???????{@???????@_W???????F__???????Az,4,5
116,~?@ssP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@????A?G??E????A?????_@???C?????O?????_?????_?????o?????K?????@??????C??????G?G????G??????C??????@???????K???????o??????@_??????@_???????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?@???????A?????????@??????????O?????????A?@????????W??????????o??????????O??????????G??????????A?@?????????O??????????@???????????A???????????A?@?????????@_???????????W???????????B????????????C????????????G????????????G?G??????????C?C??????????B?????????????G?????????????_?_??????????B?????????????B??????????????_?????????????G?G???????????@??????????????C??????????????G?G????????????W??????????????A???????????????_??????????????C?G?????????????O???????????????_@??????????????_???????????????O?_?????????????E????????????????o???????????????@????????????????B?G??????????????B?????????????????_????????????????G@???????????????@_????????????????A?????????????????C@????????????????C?????????????????A?_????????????????OG????????????????A@?????????????????G??????????????????WG?????????????????K???????????????????s,{|eMID`GH_a@E@A?`_GG@@_CB?GA?GB?C?o@?C?G?o?_@_@?@?@?@o?_?G?G?B?@??K?C??O?G??w?G??K?C??B?@???W?G??@_?_??A?@???E?@???B_?_???O?G???F?@????G?C????o?G????o?G????W?C????F?@?????W?G????@_?_????B_@?????@?@?????@w?_?????C?W?????@o@??????A?C??????M?G??????E?G??????B_C???????W@???????BgG???????@p_???????@|,4,5
116,~?@ssP@H?OC?O`?@??_?G?B??G??O??O??G??E???_??A?_?K???G???C???@????W???@_???B????A????@?????O????A?????G?????O?????o?????W?????C??????_@????A??????C??????C??????E??????@_??????G???????_?_????B???????B???????@????????O???????A????????G????????W????????W????????K????????A?????????O????????@??_??????A?????????A?????????@??_???????O?????????A?@????????W??????????o??????????o??????????O??????????C?@?????????_?G????????A???????????C???????????K???????????B????????????_???????????C?@??????????W????????????O????????????O????????????G?C??????????A?????????????O?????????????o????????????@_????????????@??????????????_?????????????G?G???????????@??????????????C??????????????G?G????????????G?G????????????K??????????????@_??????????????K???????????????o???????????????_???????????????_@??????????????o???????????????E????????????????_???????????????A?C??????????????A????????????????A?G??????????????@?C???????????????O????????????????B?????????????????C?????????????????K?????????????????C?????????????????B??????????????????K?????????????????@_?????????????????AC?????????????????M??????????????????CO?????????????????BC,{|eMID`GH_a@E@B?__GK@?oC@?GB?G@_C?O@?E?G?W?_?o@??o@??W?_?C?G?@_@??E?C??K?G??G?G??K?C??B?@???W?G??@??_??E?@???E?@???B??_???w?G???B?@????G?C????o?G????w?G????K?C????A?@?????w?G????@o?_????@?@?????B_@??????o?_?????M?G??????o@??????B?C??????F?G??????B?W??????@?C???????{@???????@oW???????Ba_???????BX,0,0
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G??????A???????O?G????@???????B???????A???????@??_?????O???????A????????G????????O????????O?G??????G????????E?????????o????????A?????????C?@???????E?????????A??????????_?G???????C??????????W??????????o??????????_??????????O?C????????K???????????o??????????A???????????C???????????C?@?????????A????????????_???????????C?@??????????O????????????o????????????_????????????O?C??????????C?@???????????_????????????A?????????????C?????????????C?@???????????A??_??????????@_?????????????E??????????????W??????????????W??????????????O??????????????G?C????????????A???????????????K???????????????o??????????????@_???????????????O???????????????G???????????????A?G??????????????O???????????????@?C??????????????A?G??????????????B????????????????@_????????????????G????????????????@_????????????????E?????????????????E?????????????????@??????????????????__????????????????K?????????????????@_?????????????????A??????????????????EG?????????????????B???????????????????s,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?E?@??W?C??_?G?@o?G??O?C??M?@???o?G??B??_??E?@???C?@???F??_???_?G???M?@????W?C????_?G???@o?G????W?C????F?@?????O?G????B_?_????B?@?????B_@??????_?_?????[?G?????@?B??????N?C??????C?W??????M?G??????B_C???????[@???????@oG???????Ag_????????~,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@??_?????O???????A????????G????????O?G??????O????????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????B??????????K??????????O??????????O?G????????K??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????B????????????G????????????O?G??????????O????????????G?C??????????A?????????????O?G??????????@?????????????A?????????????E?????????????@_?????????????K?????????????@??????????????C?C????????????G??????????????K??????????????A???????????????_@?????????????E???????????????W???????????????_???????????????_???????????????O?_?????????????C?G??????????????_@??????????????B????????????????C????????????????C?G??????????????A?C???????????????_????????????????C?G???????????????O?_???????????????_????????????????@_?????????????????C?_???????????????@?G????????????????G??????????????????W??????????????????K??????????????????H_??????????????????w,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??A?@???F?@???@_?_???W?G???B?@????G?C????w?G????[?G????C?C????B_@?????K?G?????o?_????@_@?????@o@??????W?_?????E?G??????o@??????A?C??????N?G??????B_W???????oS???????K@???????@oG???????B`_???????BL,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@??_?????O???????A????????G????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????B??????????K??????????O??????????O?G????????W??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????B????????????G????????????O?G??????????O?G??????????G????????????A?????????????O????????????@??_??????????A?????????????E?????????????@??????????????O?G???????????B??????????????G??????????????O?G????????????O??????????????E??????????????@_??????????????K???????????????W???????????????_???????????????_???????????????O?_?????????????C????????????????_@??????????????A?C??????????????E????????????????E????????????????@?????????????????W????????????????@?????????????????K?????????????????K?????????????????A?????????????????@?_????????????????W?????????????????B_?????????????????C??????????????????GG?????????????????KG?????????????????BO,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??A?@???F?@???@??_???w?G???B?@????G?C????w?G????O?G????[?C????A?@?????w?G????@_?_????B_@?????@?@?????@o?_?????G?W?????B_@??????E?K??????G?G??????[?G??????F?C???????w@???????B_G???????DW_????????~,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@???????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????E?????????@_?????????G??????????_?C???????@???????????_??????????O?C????????C???????????_?G????????E???????????K???????????C???????????A????????????_?G?????????C????????????O????????????_?G??????????_????????????W????????????E?????????????W?????????????_????????????@?????????????@??????????????_?_???????????W?????????????@_?????????????E??????????????E??????????????C??????????????A?C?????????????_??????????????C?G?????????????O?_????????????@_??????????????@_???????????????O???????????????C????????????????_@??????????????A????????????????C?G??????????????C????????????????B?????????????????G????????????????@?G???????????????E?????????????????K?????????????????E?????????????????@_?????????????????O?????????????????B@?????????????????E??????????????????C??????????????????EG?????????????????@W,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??o?G??o?G??O?C??M?@???o?G??B??_??E?@???E?@???B??_???_?G???K?@????w?C????_?G???@o?G????W?C????F?@?????O?G????B_?_????B?@?????B_@??????w?_?????C?G?????@_@??????F?C??????C?W??????M?G??????B_C???????OF???????F?G???????N?_???????Ef,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O??????????G??????????A?@?????????o??????????B???????????A???????????A???????????@??_?????????O???????????A?@??????????G????????????W????????????W????????????K????????????B?????????????G?????????????_????????????@?????????????@?@???????????@_?????????????K??????????????o?????????????A??????????????C?G????????????C??????????????A?C?????????????_??????????????C?G?????????????o??????????????@_???????????????_???????????????O???????????????C?G??????????????_@??????????????A????????????????E????????????????B?????????????????_????????????????G@???????????????@_????????????????E?????????????????B?????????????????A?????????????????@?_????????????????OG????????????????A@?????????????????K??????????????????K??????????????????C_??????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???F?@????G?C????w?G????[?G????C?C????B_@?????K?G?????o?_????@_@?????@o@??????O?_?????K?G?????@o@??????A?K??????N?G??????A?W??????B_C???????[@???????@oG???????BS_????????^,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O???????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O?????????@_??????????_??????????O?C????????C???????????_?G????????E???????????K???????????C???????????A????????????_?G?????????C????????????O?C??????????_????????????o????????????O????????????C?@???????????_?G??????????B?????????????A?????????????A?????????????@??????????????O?G???????????E??????????????K??????????????K??????????????G??????????????C?C????????????@???????????????C???????????????O?_?????????????_@?????????????@_???????????????o???????????????C????????????????_???????????????A?C??????????????C?G??????????????C????????????????B?????????????????o????????????????@?????????????????C?_???????????????K?????????????????K?????????????????@_?????????????????W?????????????????@_?????????????????B??????????????????B??????????????????@_??????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???E?@???B??_???_?G???K?@????w?C????_?G???@o?G????[?C????A?@?????w?G????@_?_????B?@?????B_@??????w?_?????C?G?????@_@??????F?C??????C?W??????N?G??????@?K???????w@???????B?W???????N?_???????Ej,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_????????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O?G????????G??????????A?@?????????o??????????B???????????E???????????C???????????A????????????_?G?????????C????????????O?C??????????_????????????o????????????W????????????B?????????????G?????????????_????????????@?????????????@?@????????????_?????????????W?????????????@_?????????????B??????????????C??????????????C?G????????????A???????????????_@?????????????C?G?????????????o??????????????@_???????????????o???????????????O???????????????C????????????????_@??????????????A?C??????????????C????????????????E?????????????????_????????????????G????????????????@?G???????????????C?_???????????????G@????????????????W?????????????????B??????????????????_?????????????????E@?????????????????W??????????????????CG?????????????????E??????????????????@K,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???E?@????W?C????_?G???@o?G????[?C????A?@?????w?G????@_?_????B_@?????@o@??????O?_?????K?G?????@o@??????B?C??????C?G??????N?G??????@?K???????w@???????BoG???????AJ_???????N`,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A???????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????K?????????G?????????C??_??????@_?????????G??????????_?C???????@???????????_??????????O?C????????C???????????_?G????????E???????????K???????????C???????????A????????????_?G?????????C????????????O????????????_?G??????????_????????????W????????????E?????????????W?????????????_????????????@?????????????@?@????????????_?_???????????W?????????????@_?????????????C??????????????G?G????????????K??????????????C??????????????@?@?????????????G???????????????_?_????????????@?@?????????????B????????????????O???????????????C????????????????_@??????????????A????????????????C????????????????C?G??????????????A?C???????????????o????????????????@?????????????????E?????????????????K?????????????????E?????????????????B??????????????????G?????????????????@`?????????????????E??????????????????E??????????????????B???????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?E?@??W?C??_?G?@o?G??O?C??M?@???o?G??B??_??E?@???E?@???B??_???_?G???K?@????w?C????_?G???@o?G????W?C????C?@????@o?G????A??_????M?@?????E?@?????B_?_?????[?G?????@?@??????N?C??????C?W??????M?G??????B?K???????w@???????B_G???????F__???????An,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O??????????G??????????A?@?????????o??????????B???????????A???????????A???????????@??_?????????O???????????A?@??????????G????????????W????????????W????????????K????????????B?????????????G?????????????_????????????@?@???????????@?@???????????@_?????????????G?????????????@?@????????????E??????????????G??????????????G?G????????????C??????????????@???????????????G?G?????????????_?_????????????B????????????????_???????????????O???????????????C?G??????????????_???????????????A?C??????????????C?G??????????????E????????????????B?????????????????G????????????????@_????????????????E?????????????????E?????????????????@??????????????????__????????????????K?????????????????@_?????????????????A??????????????????EG?????????????????B???????????????????s,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???F?@????G?C????w?G????O?G????[?C????A?@?????w?G????@_?_????B?@?????B?@?????@o?_?????G?G?????Bo@??????A?K??????M?G??????F?G??????@oC???????K@???????@wG???????@P_???????@|,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O?G????????G??????????A?@?????????o??????????B???????????A???????????A???????????@??_?????????O???????????A?@??????????G????????????W????????????W????????????E?????????????_????????????C?????????????O?????????????_@???????????@_?????????????O?????????????C?G????????????o?????????????A??????????????C?G????????????C??????????????A?C?????????????_@?????????????K???????????????o???????????????_???????????????_???????????????O?_?????????????C????????????????_@??????????????A?C??????????????E????????????????@?????????????????_????????????????K????????????????@_????????????????A?????????????????C@????????????????A?????????????????@__????????????????W?????????????????B??????????????????E??????????????????E??????????????????@G??????????????????s,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???F?@????G?C????w?G????O?G????[?C????A?@?????w?G????@_?_????B_@?????@o@??????O?_?????K?G?????@o@??????A?K??????M?G??????C?W??????F?C???????w@???????BoG???????AF_???????LP,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G?C????A???????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_????????B?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O?G????????G??????????A?@?????????o??????????B???????????E???????????C???????????A??_?????????_???????????C????????????O?C??????????_????????????o????????????W????????????B?????????????G?????????????_????????????@?????????????@?@????????????_?????????????K?????????????@_?????????????B??????????????C??????????????C?G????????????A???????????????_@?????????????C?G?????????????o??????????????@_???????????????o???????????????O???????????????C?G??????????????_???????????????A?C??????????????C????????????????E?????????????????_????????????????G@???????????????@?????????????????C?_???????????????G@????????????????K?????????????????B??????????????????_?????????????????E@?????????????????K??????????????????C??????????????????EG?????????????????@W,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?W?G?B?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???E?@????W?C????o?G????o?G????[?C????A?@?????w?G????@_?_????B_@?????@o@??????O?_?????K?G?????@o@??????B?C??????E?G??????F?G??????@?K???????w@???????BoG???????BB_???????Fh,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_????@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????E???????B????????_???????C?@??????O?C?????@_???????@_????????_????????G????????@?????????C?????????W?????????G?????????C??_??????@_?????????G??????????_?C???????@??????????@???????????O??????????C?@?????????_??????????A??_????????K???????????K???????????E???????????@????????????G????????????_?C?????????@????????????@??G??????????_????????????K????????????@_????????????E?????????????E?????????????A?????????????@??????????????O?G???????????A??????????????G?C????????????o??????????????W??????????????E??????????????@???????????????G?G?????????????_??????????????@???????????????@?@??????????????_?_?????????????W???????????????@_???????????????A????????????????C????????????????C?G??????????????A?C???????????????_@???????????????E?????????????????W?????????????????G?????????????????G@????????????????C?_???????????????@?G????????????????W??????????????????GC?????????????????OG?????????????????W??????????????????@K,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??W?C??E?@???o?G??B??_??E?@???E?@???B??_???_?G???K?@????o?C???@_?G???@??G???@o?C????M?@?????_?G????F??_????E?@?????E?@?????B_?_?????[?G?????@?@??????M?C??????M?G??????C?G??????F_C???????[B???????@_g???????F__???????Br,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G???@_???A????A?G??B?????_????C?G???O????@_????@_?????_?????G?G???B??????K??????O??????O??????G?C????A???????O?G????@???????B???????A???????@??_?????O???????A????????G????????O????????O?G??????G????????E?????????O????????@??_??????B?????????A?????????@??_???????O?????????B??????????K??????????O??????????O?G????????W??????????B???????????O??????????@???????????A?@?????????A???????????@??_?????????O???????????B????????????G????????????O?G??????????O????????????G????????????A?????????????O????????????@??_??????????A?????????????E?????????????@_?????????????K?????????????@??????????????C?C????????????G??????????????K??????????????E??????????????@_??????????????K???????????????W???????????????_???????????????_???????????????O?_?????????????C?G??????????????_???????????????B????????????????E????????????????A????????????????@?????????????????W????????????????@?????????????????K?????????????????E?????????????????E?????????????????@_?????????????????W?????????????????B_?????????????????CG?????????????????K??????????????????E???????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??A?@???F?@???@??_???w?G???B?@????G?C????w?G????[?G????C?C????B_@?????K?G?????o?_????@_@?????@?@?????@o?_?????G?W?????B_@??????E?K??????G?G??????]?G??????A?K??????@o@???????F?W???????KI_???????T`,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B?????@_?????O?????A?@????G??????o??????o??????O??????C???????_?G????A???????C?@?????C???????B????????_???????C?@??????O????????_????????o????????O????????C?@???????_????????A??_??????K?????????C?????????A??_???????o?????????C??????????O?C????????_??????????o??????????W??????????C???????????_?G????????A???????????E???????????A???????????@????????????O?G?????????A????????????G?C??????????O????????????W????????????G????????????A?@???????????O????????????@?????????????B?????????????A?????????????@??_???????????O?G???????????E??????????????K??????????????K??????????????G??????????????C?C????????????@???????????????K???????????????o??????????????@_???????????????_???????????????G???????????????A????????????????O@??????????????@?C??????????????A????????????????B????????????????@_????????????????G????????????????@_????????????????E?????????????????K?????????????????B?????????????????@_?????????????????K?????????????????@_?????????????????AC?????????????????E??????????????????B???????????????????[,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?A?@?B??_?o?G?C?@??w?C??_?G?@o?G??O?C??M?@???o?G??B??_??E?@???C?@???F??_???o?G???E?@????[?C????O?G????w?G????M?C????@?@?????[?G?????o?_????@_@?????@_@??????_?_?????[?G?????@_B??????F?C??????C?G??????N?G??????@?K???????w@???????B_W???????EI_???????J`,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G@??G???K???A????O???@????E????C????A?C???_????C?????O?????o?????_?????O?????C?????@_?????E??????G??????G??????C?C????@???????G?G????@_??????B???????A???????@??_?????O???????E????????W????????_????????_????????O????????C?@??????@_????????A?????????C?@???????C?????????A??????????_?G???????C??????????W??????????_??????????_??????????O??????????C?@????????@_??????????E???????????C???????????C???????????A??_?????????_???????????C?@??????????o????????????o????????????o????????????G????????????E?????????????o????????????@?????????????A?????????????A?@???????????@??_???????????o?????????????B??????????????C??????????????G??????????????G?G????????????E??????????????@???????????????G?G?????????????_??????????????@?@?????????????B????????????????O???????????????C????????????????_@??????????????A?C??????????????K????????????????E????????????????@?????????????????W????????????????@?????????????????E?_???????????????K?????????????????A?????????????????@??????????????????WG????????????????A??????????????????GC?????????????????OG?????????????????KG?????????????????E_,{|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?o@?E?G?O?_@_@?@_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???O?G??B??_??E?@???E?@???A??_??@_?G???M?@????O?C???@o?G????o?G????W?C????F?@?????[?G?????_?_????B?@?????B?@?????@o?_?????G?G?????Bo@??????A?K??????M?G??????E?G??????BoC???????GB???????B_G???????FO_???????@v,4,4
116,~?@ssP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G???G???C???@????G????_???@?G??B????@?????O@???A?????W?????o?????_?????O?_???K?????@_?????C??????G?G????G??????C?C????@???????K???????_??????@?@?????@????????_???????G???????@????????C????????G????????G????????C?C??????@_????????G?????????_?_??????@?????????@_?????????o?????????G?????????@?@????????K??????????W??????????W??????????G??????????A?@?????????O??????????@??_????????A???????????B???????????@????????????O?G?????????A????????????G????????????O????????????O????????????G????????????A?@???????????O????????????@_????????????@_????????????@??????????????_?_???????????G?????????????@_?????????????E??????????????K??????????????K??????????????E???????????????o??????????????C???????????????O?_?????????????_@??????????????_???????????????W???????????????E????????????????O???????????????@????????????????A????????????????A?G??????????????@?C???????????????O????????????????@_????????????????E?????????????????E?????????????????E?????????????????B??????????????????K?????????????????@_?????????????????B??????????????????A??????????????????BG??????????????????w,{|eMID@WH?e@E@A?`_GG@@_CB?GA?GB?C?_@?M?G?O?_@_@?@_@??o?_?G?G?B_@??C?C??[?G??K?G??E?C??@_@???G?G??@o?_??@?@???B?@???@_?_???W?G???B?@????M?C????G?G????[?G????E?C????@_@?????K?G?????_?_????B_@?????@?B?????@_?_?????[?G?????@_@??????F?C??????C?G??????M?G??????B_K???????WD???????A_G???????F__???????Bf,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O???????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O?????????@_??????????_??????????O??????????C?@?????????_??????????E???????????K???????????C???????????A????????????_?G?????????C????????????O?C??????????_????????????o????????????O????????????E?????????????o????????????@_????????????A?????????????A?????????????@??_???????????O?G???????????E??????????????K??????????????K??????????????G??????????????C?C????????????@???????????????W???????????????_??????????????@?@?????????????@???????????????@_???????????????C????????????????_???????????????A?C??????????????C?G??????????????C????????????????B?????????????????_????????????????E?G???????????????K?????????????????O?????????????????W@????????????????K??????????????????o?????????????????E??????????????????I??????????????????C??????????????????BG??????????????????w,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???E?@???B??_???_?G???K?@????w?C????_?G???@o?G????[?C????A?@?????w?G????@_?_????A?@?????F?@?????@o?_?????K?G?????@?@??????N?C??????C?W??????N?G??????@?K???????w@???????B?W???????N?_???????Ej,4,5
116,~?@ssP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G@??K???A????O???@????E????C????A?C??@_????G?????_?_??@?????B??????_?????G?????@??????K??????W??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O?G?????A?@??????W????????o????????_????????O????????C?????????_?G??????E?????????C?????????C?@???????B??????????_?????????C?@????????O??????????O??????????O??????????G??????????A?@?????????o??????????B???????????A???????????A???????????@??_?????????O???????????A?@??????????G????????????W????????????W????????????K????????????B?????????????G?????????????_????????????@?@???????????@?@???????????@_?????????????G?????????????@?@????????????E??????????????G??????????????G?G????????????C??????????????@?@?????????????G???????????????_?_????????????B????????????????_???????????????O???????????????C?G??????????????_???????????????A?C??????????????C????????????????E????????????????@_????????????????G????????????????@_????????????????E?????????????????E?????????????????B?????????????????@_?????????????????GG????????????????@@?????????????????K??????????????????GG?????????????????GG?????????????????Cc,{|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?K?G?o?_@?@?B?@?@_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???W?G??@_?_??B?@???B?@???@??_???o?G???F?@????G?C????w?G????O?G????[?C????A?@?????w?G????@_?_????B?@?????B?@?????@o?_?????G?G?????Bo@??????A?K??????M?G??????F?G??????@?C???????w@???????B_W???????FA_???????Dx,4,5
