n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???B????B????@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_@???????C?????????W?????????_?????????_@????????o?????????C??????????_?????????A??????????C??????????C?G????????E???????????o??????????C???????????O?_?????????_???????????_???????????W???????????E????????????o???????????B????????????A????????????A????????????@?C???????????O????????????B?????????????G?????????????O@????????????o?????????????G?????????????A??????????????O?????????????@?C????????????E??????????????B??????????????@???????????????O@?????????????A???????????????G???????????????W???????????????W???????????????K???????????????@????????????????K????????????????O????????????????o????????????????o????????????????W????????????????A@????????????????O????????????????@?_???????????????F?????????????????B??????????????????_?????????????????EG?????????????????U,y|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???_B???@_@????o?_???K?G???@_@????F?C????E?G????E?G????A?C????@o@?????D?G?????K?_?????W@??????W@??????K?_?????B_G??????KB???????oC??????@?G??????B_G???????wK???????ED????????vG,0,0
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????W????????G????????A?@???????o????????@?????????A?????????A?@???????@??????????W?????????A??????????G?C????????o??????????O??????????G?C????????A???????????O??????????@???????????A?@?????????A?@?????????B????????????W???????????A????????????G?C??????????O?G??????????O????????????G????????????A?@???????????W????????????@_????????????A?????????????A?@????????????_?????????????G?????????????@?@????????????C??????????????C??????????????C?G????????????E???????????????_??????????????C?G?????????????O???????????????_@??????????????o???????????????W???????????????B????????????????W????????????????_???????????????@_????????????????o????????????????G????????????????A@????????????????OG???????????????@?_???????????????B?????????????????B??????????????????__????????????????GG?????????????????X,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??F?@???A?@???B_?_???W?G???B?@????K?C????O?G????w?G????K?C????B_@?????K?G?????o?_????@o@??????_@??????w?_?????E?W??????w@??????@?C??????F?G??????B_W???????oS???????M@????????mW,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_G?O??C??@_??C???G@??G???C???@????G????_???@?G??B????@?????O????A?????K?????O?????O@????W?????E??????_?????A?C????C??????C?G????A??????@_??????K???????_??????@?@?????@????????_???????G???????@????????C????????G????????G?G??????E????????@?????????G?????????_?_??????@?????????@_?????????_?????????G?G???????B??????????K??????????W??????????O??????????G?C????????A???????????O?G????????@???????????E???????????B???????????@????????????O?G?????????A?@??????????G????????????O????????????O????????????G?C??????????A?????????????W?????????????o????????????@?????????????@??????????????_?_???????????G??????????????_?????????????A?C????????????K??????????????K??????????????B???????????????_??????????????C?G?????????????O?_?????????????_??????????????@_???????????????W???????????????E????????????????O???????????????@????????????????A?G??????????????A?G??????????????@?????????????????K@???????????????@?????????????????E?????????????????E?????????????????E??????????????????o?????????????????AW?????????????????w,y|eMID@WH?e@E@A?`_GG@@_CB?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?M?G??_@??E?C??K?G??K?G??E?C??@?@???[?G???_?_??B?@???B?@???@_?_???W?G???B_@????C?C????W?G????[?G????E?C????@_@?????M?G?????O?_????@_@?????@o@??????W?_?????F?G??????OB??????B?C??????F?G??????B?W??????@oC???????GZ???????BsG,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????W????????K????????B?????????G?????????_????????@?????????@??????????o?????????G?????????@?@????????K??????????G??????????G?G????????C??????????@???????????G???????????_?_????????B???????????B???????????@_???????????O???????????A?@??????????G?C??????????O????????????O????????????G?C??????????B?????????????W????????????@_????????????@?????????????@??????????????_?_???????????G?????????????@??????????????A??????????????C?G????????????K??????????????A???????????????_@?????????????C???????????????W???????????????o???????????????W???????????????K???????????????B????????????????G????????????????o????????????????o????????????????o????????????????G????????????????A@????????????????OG???????????????@_????????????????B?????????????????@@?????????????????o?????????????????B??????????????????F,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???G?G??@o?_??@?@???B_@????o?_???K?G???@_@????E?C????K?G????K?G????E?C????@_@?????K?G?????w?_?????_@?????@o@??????W@_?????E?G??????w@??????@oC??????@_G??????@_G???????wC???????Db????????Ng,4,5
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?????@_?????_?????G?????@?@????K??????G??????G??????C??????@???????G???????_?_????B???????B???????@????????O?G?????A????????W????????O????????O????????G?C??????E?????????o????????B?????????E?????????A?????????@??????????O?G???????A??????????K??????????O??????????O??????????G?C????????E???????????O??????????@??_????????A???????????A???????????@????????????O?G?????????E????????????K????????????O????????????O?G??????????G?C??????????E?????????????O????????????@??_??????????A?@???????????B?????????????@_?????????????W?????????????@??????????????C??????????????G?G????????????G??????????????A???????????????_??????????????C?G?????????????G???????????????O@??????????????O???????????????G?_?????????????A?G??????????????o???????????????@_???????????????B????????????????B?????????????????o????????????????E?????????????????G?????????????????o?????????????????_?????????????????`?????????????????O_????????????????EG?????????????????w,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??K?C??W?G??W?G??K?C??B?@???W?G??@??_??E?@???F?@???@??_???w?G???B?@????K?C????W?G????W?G????K?C????B_@?????K?G?????o?_????@_@?????@o@??????[?_?????B?G??????[@???????oC??????@oG???????oW???????WC???????F`????????Mw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???B????B????@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_@???????C?????????W?????????_?????????_@????????o?????????C??????????_?????????A??????????C??????????C?G????????E???????????o??????????C???????????O?_?????????_@??????????_???????????O???????????C?G?????????@_???????????E????????????K????????????C????????????A?????????????_@???????????C?????????????G?????????????O@????????????o?????????????G?????????????A?G????????????O?????????????@??????????????A?G????????????E??????????????@_??????????????W??????????????@???????????????C?_?????????????G@??????????????K???????????????E????????????????_???????????????C????????????????OC???????????????_????????????????_G???????????????G????????????????A@????????????????W????????????????@_????????????????@_?????????????????o?????????????????K?????????????????@_?????????????????F,y|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???_@???@_@????o?_???K?G???@_@????F?C????E?G????E?G????B_C?????O@?????F?G?????K?_?????W@??????W@??????K?_?????B_G??????K@???????wC???????wG???????WG???????MC???????@p????????Fw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???B????B????@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_@???????C?????????W?????????_?????????_@????????o?????????C??????????_?????????A??????????C??????????C?G????????E???????????o??????????C???????????O?_?????????_???????????_???????????W???????????E????????????o???????????B????????????A????????????A????????????@?C???????????O????????????B?????????????K?????????????W?????????????G?????????????C?????????????@??????????????G@????????????@_?????????????@_?????????????@???????????????_C?????????????G??????????????@_??????????????E???????????????K???????????????C???????????????A????????????????_G??????????????C????????????????W????????????????o????????????????O????????????????K????????????????B?????????????????K?????????????????o?????????????????o?????????????????o?????????????????K?????????????????@_?????????????????F,y|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???_B???@_@????o?_???K?G???@_@????F?C????E?G????E?G????A?C????@o@?????D?W?????K?_?????W@??????W@??????K?_?????B_G??????K@???????oC??????@WG???????WG???????MC???????@p????????Fw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C??????C??????A???????_@?????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????W????????K????????B?????????G?????????_????????@?@???????@??????????o?????????G?????????@?@????????K??????????G??????????G?G????????C??????????@???????????G???????????_?_????????B???????????@_???????????_???????????G?G?????????@?@??????????C????????????G????????????G?G??????????E????????????@_????????????K?????????????O?????????????_?????????????_@????????????O?????????????A??????????????O@????????????B??????????????A??????????????A?G????????????@???????????????O@?????????????A?G?????????????W???????????????W???????????????W???????????????C???????????????@????????????????G@???????????????o????????????????O????????????????O????????????????GC???????????????B?????????????????W?????????????????_????????????????@`????????????????@_?????????????????W?????????????????B??????????????????F,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@_@??E?C??K?G??K?G??E?C??@_@???G?G??@o?_??@?@???B_@????o?_???K?G???@_@????E?C????K?G????M?G????B?C?????o@?????F?G?????G?_?????w@??????W@??????M?_?????@_G??????M@???????WC???????wG???????OW???????[C???????Bb????????Mg,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???B????B????@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_????????C?????????W?????????_?????????_@????????o?????????C??????????_@????????A??????????C??????????C?G????????E??????????@_??????????K???????????_??????????@?@?????????@?@??????????_???????????G???????????@?@??????????E????????????K????????????C????????????A?????????????_????????????C?G???????????O?????????????O?????????????O@????????????W?????????????A??????????????O@????????????@??????????????A?G????????????E??????????????B???????????????W??????????????B???????????????C???????????????G???????????????G@??????????????E????????????????_???????????????C????????????????O????????????????_G???????????????_G???????????????OC???????????????K?????????????????_????????????????B?_???????????????E?????????????????E??????????????????O_????????????????E??????????????????J,y|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???o@????o@????W?_???E?G????o@????B?C????E?G????E?G????B_C?????O@?????F?G?????K?_?????W@??????W@??????K?_?????B_G??????K@???????wC???????_G??????@oG???????[K???????BD????????^G,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???B????B????@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????K????????C????????A?????????_????????C?????????W?????????_?????????_@????????o?????????C??????????_@????????A??????????C??????????C?G????????E??????????@_??????????K???????????_??????????@?@?????????@?@??????????_???????????G???????????@?@??????????E????????????K????????????C????????????A?????????????_@???????????C?????????????O?????????????O?????????????O@????????????W?????????????A??????????????O@????????????@??????????????A?G????????????E??????????????@_??????????????W??????????????B???????????????C???????????????G???????????????G@??????????????E????????????????_???????????????C@???????????????OC???????????????_????????????????o????????????????W????????????????A?????????????????OG???????????????@?_???????????????@_????????????????@_?????????????????W?????????????????@_?????????????????F,y|eMID@WH?e@C@E?`_GG@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?E?G??o@??B?C??E?G??E?G??A?C??@o@???C?G???w?_???o@????o@????W?_???E?G????o@????B?C????E?G????E?G????B_C?????O@?????F?G?????K?_?????W@??????W@??????M?_?????@_G??????K@???????wC???????_W??????@oG???????WK???????F`????????LW,4,5
112,~?@osP@@?OC?O`?@@@_?O?A??W??_??_G?O??C???_??A???C???K???C???@?G??G????_???@?G??B????@?????O@???E?????W?????_?????_@????O?????E??????_?????A?C????C??????C??????A???????_??????C???????O???????_???????o???????O???????C?G??????_@??????A????????C?G??????K????????E????????@?????????G?G??????@_????????B?????????B?????????@??????????O?G???????A??????????C??????????G?G????????G??????????C??????????@???????????G?G?????????_??????????@?@?????????@????????????_???????????G???????????@_???????????E????????????C????????????C?G??????????E????????????@_????????????C?????????????O?_???????????o?????????????o?????????????W?????????????C??????????????_@????????????A??????????????C?G????????????C??????????????A???????????????_@?????????????C?G?????????????O???????????????_@??????????????_@??????????????O???????????????C????????????????o???????????????@_???????????????B?????????????????_????????????????OC???????????????B?????????????????W????????????????@_????????????????@@????????????????@_?????????????????W?????????????????AG?????????????????L,y|eMID@WH?e@E@A?`_GG@@oC@?GB?G@?C?o@?E?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??G?G??K?C??B?@???O?G??B_?_??B?@???B_@????o?_???G?G???B?@????K?C????W?G????[?G????E?C????@_@?????K?G?????_?_????B_@?????@o@??????W?_?????E?G??????w@??????@oC??????@oG???????oG???????RC???????N@????????No,4,5
112,~?@osP@@?OC?O`?@@@_?O?A@?W??_??_G?O??C???_??A???C???C???A????_???C????OC??@_???@?????_C???W????B?????G?????O@????o?????W?????C??????_@????A??????C??????C??????A???????_??????C???????O???????_???????_@??????O???????C?G??????_???????A?C??????K????????K????????C????????@?@???????W????????@_????????B?????????A?????????@??_???????W?????????@??????????C?C????????G??????????G??????????C??????????@?@?????????G???????????_?_????????@???????????@????????????_???????????G???????????@?@??????????C?C??????????G????????????G?G??????????K????????????B?????????????G?????????????_?_??????????@_????????????@_?????????????o?????????????G?????????????@?@????????????A??????????????C?G????????????C??????????????A???????????????_@?????????????C?G?????????????O???????????????_@??????????????_@??????????????O???????????????C????????????????o???????????????@_???????????????B?????????????????_????????????????OC???????????????B?????????????????W????????????????@_????????????????@@????????????????@_?????????????????W?????????????????AG?????????????????L,y|eMID@WH?e@E@A?`_GG@@oC@?GB?G@?C?w@?A?G?W?_?o@??o@??O?_?K?G?@_@??C?C??[?G??G?G??K?C??B?@???O?G??B_?_??B?@???B_@????o?_???G?G???B?@????K?C????W?G????[?G????E?C????@_@?????K?G?????_?_????B_@?????@o@??????W?_?????E?G??????w@??????@oC??????@oG???????oG???????RC???????N@????????No,3,3
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O????@_????@_?????_?????G?G???B??????C??????G??????G?G????C??????@???????G?G????@_??????B???????A???????@??_?????O???????A????????G????????O????????O?G??????W????????A?????????O?G??????B?????????A?????????A?????????@??_???????O?????????B??????????K??????????W??????????W??????????C??????????@???????????G?G?????????_??????????@???????????@?@?????????@_???????????K???????????@????????????C?C??????????G????????????G????????????C????????????@?@???????????W?????????????_????????????@?@???????????B??????????????_?????????????G?G???????????@?@????????????C??????????????K??????????????K??????????????E???????????????_??????????????E???????????????G???????????????O???????????????O@??????????????E???????????????@????????????????G@???????????????_???????????????@_???????????????@_????????????????OC???????????????K?????????????????o????????????????@?_???????????????B?????????????????B??????????????????O_????????????????D??????????????????J,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??W?G??K?C??B?@???W?G??@_?_??A?@???F?@???@?@_???w?G???A?@????[?C????O?W????o?G????W?C????E?@?????w?G????@_?_????B?@?????B?@?????@O?_?????M?G??????gB??????@_C??????B?G??????BoG???????WK???????EL????????uG,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?????????A?@???????@??????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????G???????????_??????????@?@?????????B????????????o???????????G???????????@?@??????????C????????????G????????????G?G??????????K????????????@?????????????G?G??????????@_????????????B?????????????@??????????????_?????????????G?G???????????@??????????????E??????????????K??????????????C??????????????B???????????????O??????????????A???????????????G?_?????????????O@??????????????o???????????????K???????????????A????????????????O@??????????????@_???????????????B????????????????@?G??????????????@_????????????????C?????????????????_G???????????????A?_???????????????C@????????????????E??????????????????__????????????????K??????????????????J,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????G?K????o?G????o?G????W?C????E?@?????w?G????@_?_????B?@?????A_@??????w?_?????D?W??????W@??????@oC??????@_G??????@oG???????WC???????Ep????????Fw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G???G???C???@????G@??@_???A????A?G??B?????_????C?????O?_??@_????@_?????_?????G?G???B??????C??????G??????G?G????C??????@???????G?G????@_??????@???????@????????_???????G???????@????????C????????G?G??????W????????C????????@?@???????W?????????_????????@?????????@?@???????@_?????????W?????????B??????????K??????????W??????????G??????????C??????????@?@?????????G???????????_??????????@?@?????????B????????????_???????????G?G?????????@????????????C????????????G????????????G????????????C?C??????????B?????????????G?????????????_?_??????????B?????????????@??????????????_?_???????????G?G???????????@_?????????????E??????????????K??????????????K??????????????A???????????????o??????????????A???????????????G???????????????O@??????????????G???????????????C?_?????????????@????????????????G????????????????o???????????????@_????????????????_G???????????????o????????????????E?????????????????W????????????????@_????????????????B??????????????????`?????????????????O?????????????????EG?????????????????U,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??W?G??M?C??@?@???W?G??@_?_??A?@???F?@???@?@_???w?G???A?@????[?C????O?W????o?G????W?C????E?@?????w?G????@_?_????B?@?????B?@?????@O?_?????M?G??????gB??????@_C??????B?G??????BoG???????WK???????EL????????uG,0,0
112,~?@osP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?????@_?????_?????G?G???@??????K??????G??????G??????C?C????@???????G???????_??????B???????B???????@????????O?G?????A????????K????????O????????O????????G?C??????E?????????O????????@??_??????E?????????E?????????A??????????_?????????C?@????????O??????????o??????????_??????????O?C????????C?@????????@_??????????A???????????C???????????C?@?????????A????????????_?G?????????C????????????O?C?????????@_????????????o????????????W????????????A?????????????G?????????????_????????????@?@???????????B??????????????_?????????????G?G???????????@_?????????????A??????????????C??????????????C?G????????????B???????????????o??????????????E???????????????G???????????????W???????????????G???????????????C?_?????????????@?G??????????????W????????????????o????????????????_????????????????_????????????????OC???????????????K?????????????????_G???????????????@?????????????????A?????????????????B@????????????????@_?????????????????J??????????????????Y,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@?@?B_@??_?_?[?G?@?@??K?C??W?G??O?G??W?C??E?@???o?G??B??_??C?@???M?@???B??_???_?G???M?@????O?C???@o?G????_?W????w?C????E?@?????o?G????B_?_????B_@?????@?@?????@w?_?????C?W?????@o@??????A_C??????B_G??????@_G???????{C???????Ab????????Ng,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?????????A?@???????@??????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????G???????????_??????????@?@?????????B????????????o???????????G???????????@?@??????????C????????????G????????????G?G??????????K????????????@?????????????G?G??????????@_????????????B?????????????@??????????????_?????????????G?G???????????@?@????????????E??????????????K??????????????C??????????????B???????????????O??????????????A???????????????G?_?????????????O@??????????????o???????????????C???????????????@?G??????????????G????????????????_C??????????????B????????????????@?G??????????????@_????????????????C?????????????????o????????????????@_????????????????@O?????????????????W?????????????????K?????????????????@G?????????????????L,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????G?K????o?G????o?G????W?C????E?@?????w?G????@_?_????B?@?????A_@??????w?_?????D?G??????W@??????@oC??????@_G??????@wG???????KK???????Bp????????FW,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?????????A?@???????@??????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????G?G?????????_??????????@???????????B????????????o???????????G???????????@?@??????????C????????????G????????????G?G??????????K????????????@?????????????G?G???????????o????????????@_????????????@??????????????_?????????????G?G???????????@?@????????????E??????????????K??????????????C??????????????A???????????????_@?????????????C???????????????O?_?????????????_@??????????????_???????????????o???????????????A????????????????O@??????????????@????????????????A?G??????????????E????????????????@_????????????????E?????????????????_????????????????B?????????????????B?????????????????@C?????????????????__????????????????KG?????????????????w,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????G?C????w?G????W?G????G?C????E?@?????w?G????@_?_????B?@?????A_@??????w?_?????C?G?????@o@??????BoC??????@?w??????B?G??????@wC???????EB????????xg,4,4
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?????????A?@???????@??????????W?????????A??????????G?C????????o??????????O??????????G??????????A?@?????????O??????????@??_????????A???????????A?@?????????B????????????W???????????A????????????G?C??????????O????????????O????????????G?C??????????A?@???????????o????????????@?????????????A?@???????????B??????????????_?????????????G?????????????@?@????????????C?C????????????K??????????????G??????????????C?C?????????????_??????????????C?G?????????????O?_?????????????_???????????????_@??????????????O?_?????????????K????????????????O???????????????@?C??????????????A????????????????B?????????????????O????????????????C@????????????????O????????????????@_????????????????@_????????????????@??????????????????o_????????????????EO?????????????????w,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?@???B_?_???O?G???F?@????G?C????w?G????W?G????K?C????B_@?????K?G?????o?_????@?@?????B_@??????w?_?????F?G??????O@??????B_C??????B?G??????BoG???????WK???????C\???????@{G,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C??@_??C???G@??G???C???@????G@??@_???A????A?G??B?????_????C?????O?????o?????_?????O?_???K??????_?????A??????C?G????C??????A???????_??????K???????o??????@???????@?@??????_???????G???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?@???????A?????????@??????????W?????????B??????????K??????????G??????????G??????????C?C????????@???????????G???????????_?_????????@???????????@_???????????o???????????G???????????@?@??????????C????????????G????????????G?G??????????K????????????@?????????????G?G??????????@_????????????@_????????????@??????????????_?_???????????G?????????????@?@????????????E??????????????K??????????????C??????????????B???????????????O??????????????A???????????????G?_?????????????O@??????????????W???????????????C???????????????@?G??????????????G????????????????_C??????????????B????????????????@?G??????????????@_????????????????C?????????????????_G???????????????A?_???????????????E?????????????????A_?????????????????W?????????????????@_?????????????????F,y|eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?M?G?O?_@o@??_@??w?_?C?G?@_@??E?C??G?G??W?G??K?C??B?@???W?G??@??_??F?@???A?B???B_?_???O?G???F?@????G?K????o?G????w?G????G?C????F?@?????W?G????@_?_????B?@?????A_@??????w?_?????D?G??????W@??????@oC??????@oG???????wG???????KC???????Bp????????Fw,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G@??G???C???@????G@??@_???A????A?G??@?????O????A?????K?????O?????O@????W?????A??????O?????@??????A??????A?G????B???????o??????C???????O?_?????_???????_???????O???????C?G?????@_???????E????????G????????G?G??????C????????@?????????G?????????_?_??????@_????????@??????????_?_???????W?????????@??????????C??????????G?G????????G??????????C??????????@?@?????????W??????????@_??????????@???????????@?@??????????_???????????G???????????@?@??????????C?C??????????W????????????K????????????C????????????@?@???????????G?????????????_????????????@?????????????@?@????????????o?????????????G?????????????@?@????????????A??????????????C??????????????C?G????????????A?C?????????????o??????????????E???????????????W???????????????O???????????????O@??????????????G???????????????B????????????????W????????????????O????????????????_G???????????????_????????????????OC???????????????C@????????????????o????????????????B?????????????????B?????????????????@_?????????????????K?????????????????@_?????????????????F,y|eMID@WH?e@C@E?`?GW@@_CB?GB?G@?C?w@?A?G?[?_?O@??o@??W?_?C?G?@_@??E?C??K?G??K?G??E?C??@?@???[?G???_?_??B_@???@?@???@o?_???K?G???@?@????K?C????W?G????W?G????M?C????@_@?????G?G????@o?_????@o@??????_@??????{?_?????A?W??????w@??????@_C??????B_G??????@_G???????dC???????]@????????No,4,5
112,~?@osP@@?OC?O`?@?@_?O?A@?W??_??_??O??C@?@_??C???G???G???C???@????G@??@_???A????A?G??@?????O????A?????W?????o?????_?????O?_???K??????_?????A??????C??????C??????A?C????@_??????K???????_??????@???????@????????_???????G???????@????????C?C??????W????????W????????G????????A?@???????O????????@??_??????A?????????A?@???????B??????????o?????????E??????????O??????????_?G???????@_??????????O??????????C?@?????????_??????????A??_????????C???????????C?@?????????B????????????O???????????A????????????G????????????O?G??????????O????????????G????????????A?@???????????O?G??????????@_????????????@?????????????@?@????????????_?????????????G?G???????????@?@????????????K??????????????W??????????????K??????????????C??????????????@?@?????????????C???????????????O?_?????????????_@??????????????_???????????????O?_?????????????A?G??????????????O???????????????@????????????????A?G??????????????A?G??????????????@_????????????????C?????????????????_G???????????????@_????????????????B??????????????????_?????????????????W_????????????????B??????????????????L,y|eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?M?G?O?_@o@??_@??o?_?K?G?@?@??K?C??W?G??W?G??K?C??A?@???o?G??B??_??C?@???M?@???A??_??@o?G???E?@????[?C????O?G????o?G????[?C????B_@?????G?G????@_?_????B_@?????@?@?????@o?_?????M?G??????w@??????@?C??????EOG??????F_G???????oW???????MH????????}G,4,5
