n_c,fullerene_g6,dual_g6,depth_fullerene,depth_dual
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G@??G???K???A????O???@????E????C????A?C??@_????G?????_????@?????@_?????_?????G?G???@??????K??????W??????O??????G?C????A???????O??????@???????A?@?????E???????B????????_???????C?@??????O????????o????????_????????O????????C?????????_????????B?????????C?????????C?@???????E??????????_?????????C??????????O?C????????_??????????o??????????O??????????C?@?????????_?G????????E???????????K???????????K???????????C???????????@??G?????????G?@??????????_???????????@??G?????????@??G?????????@_????????????K????????????@?????????????C??_??????????G?????????????C?????????????A??????????????_?????????????C?@????????????O??????????????O??????????????O?G????????????C??????????????@???????????????G?G?????????????_?_????????????@_??????????????@_???????????????o???????????????K????????????????o???????????????B????????????????B????????????????B?????????????????O????????????????C@????????????????_????????????????A?????????????????C@????????????????C@????????????????A??????????????????_G????????????????E??????????????????K??????????????????W??????????????????E??????????????????@_??????????????????H??????????????????@g,||eMID@WH?e@C@E?`?GW@@?CE?GE?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???o?G??B??_??C?@???M?@???B??_???_?G???K?@????o?C???@_?G???@o?G????O?C????M?@?????o?G????B_?_????B?@?????B?@?????@??_?????{?G?????@?B??????K?C??????[?G??????M?G??????A?C??????@o@???????F_G???????EB_???????IH????????Fp,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_G?O??C@?@_??C???G???G???K???A????O???@????A????A?G??@?????O????A?????W?????o?????_?????O?_???C?????@_?????E??????G??????G?G????C??????@?@?????W??????@_??????A???????A???????@??_?????O???????B????????G????????O????????O????????G?C??????A?????????O?G??????@?????????A?@???????A?????????@??????????o?????????B??????????G??????????O?G????????O?G????????W??????????E???????????O??????????@??_????????A???????????A?@?????????@_???????????W???????????A????????????G????????????O?G??????????O????????????C????????????@?????????????G?????????????_?_??????????@?????????????@?@????????????_?????????????G?G???????????@??????????????C??????????????W??????????????K??????????????E??????????????@_??????????????K???????????????O???????????????_@??????????????o???????????????K???????????????B????????????????O???????????????@?C??????????????A?G??????????????A????????????????@?????????????????O@???????????????A?G???????????????G?????????????????O@????????????????O@????????????????G?_???????????????A??????????????????K??????????????????o??????????????????O??????????????????OG?????????????????BC??????????????????o??????????????????BG,||eMID@WH?e@E@A?`_GK@?oC@?GB?G@?C?o@?E?G?O?_@_@?@_@??o?_?G?G?B?@??K?C??W?G??W?G??G?C??F?@???O?G??B_?_??B?@???A?@???B??_???w?G???B?@????G?C????o?G????w?G????K?C????B?@?????O?G????B_?_????A?@?????F_@??????_@_?????W?G?????B_@??????E?C??????G?G??????]?G??????B?K???????oD???????F?G???????I?_???????N@????????BN,4,5
118,~?@usP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???A????A?G??B?????_????C?G???o????@_????@??????_?_???G?????B??????C??????G??????G??????C??????@???????G?G?????_??????@???????@????????_???????K???????@????????C????????G?G??????W????????K????????A?????????O?G??????B?????????A?????????A?@???????B??????????o?????????E??????????O??????????_?G????????_?G????????o??????????C???????????_?G????????A???????????C???????????C???????????A??_?????????_?G?????????C????????????O????????????_????????????_????????????O????????????A?????????????O????????????@??_??????????B?????????????B?????????????@??????????????O?G???????????@_?????????????E??????????????K??????????????K??????????????E??????????????@_??????????????K???????????????O???????????????_@??????????????_???????????????O???????????????E????????????????O???????????????@?C??????????????A????????????????A????????????????@?????????????????W????????????????@_????????????????E?????????????????G?????????????????K@????????????????B??????????????????o?????????????????E??????????????????W??????????????????OG?????????????????O??????????????????I???????????????????b??????????????????D_,||eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??[?C??A?@???o?G??B??_??C?@???M?@???B??_???_?G???M?@????W?C????o?G????o?G????O?C????M?@?????w?G????@?B_????E?@?????E?@?????B??_?????_?G?????N?@??????G?K??????w?G??????W?W??????K?C??????B?@???????R_G???????E@_???????KL????????Ip,4,5
118,~?@usP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???A????A?G??B?????_????C?G???o????@_????@??????_?_???G?????B??????C??????G??????G??????C??????@???????G???????_??????@???????@?@??????_???????K???????@????????C????????G?G??????W????????K????????A?????????O?G??????B?????????E?????????C?????????A??_??????@_?????????E??????????O??????????_?G????????_?G????????o??????????C???????????_?G????????A???????????C???????????C???????????A????????????_?G?????????C????????????O????????????_????????????_?G??????????O????????????A?????????????O????????????@??_??????????B?????????????B?????????????@??????????????O?G???????????E??????????????K??????????????O??????????????O?G????????????W??????????????B???????????????W??????????????@_??????????????@???????????????@?@??????????????_???????????????G?G?????????????@????????????????C?C??????????????G?G??????????????G?G??????????????C????????????????@?@???????????????G?G???????????????_????????????????@_?????????????????o?????????????????G?????????????????A?G????????????????C@?????????????????OC?????????????????W??????????????????W??????????????????CC?????????????????@@??????????????????BG,||eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??O?C??M?@???_?G??F??_??C?@???M?@???B??_???_?G???M?@????W?C????o?G????o?G????O?C????K?@????@o?G????A??_????M?@?????C?@?????F??_?????_?G?????N?@??????G?K??????w?G??????W?W??????M?C??????@?@???????]?G???????[@_???????[D????????Ix,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G???K???A????O???@?C??E????C????A?C???_????C?????O????@_????@_?????_?????G?G???@??????K??????G??????G??????C??????@???????G?G????@_??????B???????A???????@????????O???????A????????K????????O????????O????????G?C??????E?????????o????????A?????????C?@???????C?????????A??????????_?G???????C??????????o?????????@_?????????@_??????????_??????????G?@????????@??G????????K???????????G???????????G?@?????????C???????????@????????????K????????????o????????????o????????????_????????????O????????????C?????????????_?G??????????A?????????????A?????????????A?????????????@??_???????????W?????????????B??????????????G??????????????O?G????????????O??????????????G?C????????????A?@?????????????o??????????????B???????????????B???????????????B???????????????@_???????????????G???????????????@?@??????????????C????????????????G?G??????????????K????????????????@?????????????????O????????????????A?G???????????????G?_???????????????O?????????????????W?????????????????E??????????????????_?????????????????E@?????????????????W??????????????????K??????????????????K??????????????????AC??????????????????`??????????????????BG,||eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??W?C??E?@???_?G??E??_??K?@???G?@???M??_??@_?G???G?@???@o?C???@_?G???@_?G????o?C????G?@????B_?G????F??_????E?@?????C?@?????E??_????@o?G?????C?@??????{?C??????O?W??????w?G??????K?K??????B_@???????G_G??????@{?_???????]A????????D\,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????E????B?????_????C?????O????@_????@_?????_?????G?G???@??????K??????G??????G??????C??????@???????G??????@_??????B???????A???????@????????O???????A????????K????????O????????O????????G?C??????E?????????o????????B?????????E?????????C?????????A??????????_?G???????C??????????o?????????@_?????????@_??????????_??????????G?@????????@??G????????K???????????G???????????G?@?????????C???????????@????????????G?@??????????_???????????B????????????@_????????????_????????????G????????????@?????????????C??_??????????G?????????????C?????????????A??????????????_?G???????????E??????????????W??????????????W??????????????O??????????????G?C????????????A?@?????????????O?G????????????B???????????????E???????????????B???????????????@_???????????????W???????????????@????????????????C?C??????????????G????????????????G?G??????????????C?????????????????O@???????????????A?????????????????G?_???????????????O@????????????????O?????????????????K?????????????????@_?????????????????E??????????????????K??????????????????E??????????????????E??????????????????@C??????????????????P??????????????????BG,||eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??K?C??O?G??o?G??W?C??E?@???_?G??E??_??K?@???G?@???M??_??@_?G???G?@???@o?C???@_?G???@_?G????w?C????C?@????@_?G????F??_????E?@?????C?@?????E??_????@o?G?????C?@??????{?C??????O?W??????w?G??????K?K??????B_@???????G_G??????@{?_???????]A????????D\,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_??????@???????@_???????_???????G???????@?@??????K????????W????????W????????G????????A?????????O?G??????@?????????E?????????E?????????B??????????_?????????C?@????????O?C???????@_??????????_??????????O?C????????C???????????_??????????A???????????K???????????E???????????A????????????_???????????C????????????O?C??????????_????????????O????????????G????????????A?@???????????W????????????@_????????????B?????????????A?????????????@??_???????????O?G???????????A?@????????????W??????????????o??????????????W??????????????K??????????????B???????????????G???????????????_?_????????????@???????????????@?@??????????????_???????????????A?G??????????????O???????????????@????????????????A?G??????????????A????????????????@?????????????????O@???????????????B?????????????????E?????????????????E?????????????????E?????????????????@_?????????????????W?????????????????@??????????????????CC?????????????????GG?????????????????GG?????????????????E???????????????????o???????????????????w,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??W?C??E?@???_?G??F??_??E?@???C?@???F??_???o?G???E?@????W?C????_?G???@_?G????w?C????E?@?????_?G????E??_????M?@?????C?@?????F_?_?????O?W?????F?@??????K?C??????[?G??????G_G??????N_C???????WA???????B_G???????D@_???????F@????????Bj,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_??????@???????@_???????_???????G???????@?@??????K????????W????????W????????G????????A?????????O?G??????@?????????E?????????E?????????B??????????_?????????C?@????????O?C???????@_??????????_??????????O?C????????C???????????_??????????A???????????K???????????E???????????A????????????_???????????C????????????O????????????_????????????O????????????G????????????A?@???????????W????????????@_????????????B?????????????A?????????????@??_???????????O?G???????????A?@????????????W??????????????o??????????????o??????????????W??????????????E???????????????o??????????????@???????????????A?@?????????????A???????????????@??_?????????????O????????????????_@??????????????A????????????????C?G??????????????C????????????????A?C???????????????_????????????????C?G???????????????O?_???????????????o?????????????????W?????????????????E??????????????????o?????????????????B??????????????????A??????????????????CG?????????????????CG?????????????????AC??????????????????`??????????????????EG,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??W?C??E?@???_?G??F??_??E?@???C?@???F??_???o?G???E?@????W?C????_?G???@_?G????w?C????E?@?????_?G????E??_????K?@?????K?@?????C??_????Bo?G?????C?B??????w?C??????o?G??????w?G??????G_C??????Fo@???????F?O???????M?_???????J`????????@v,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?????o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????E??????@???????G???????_??????@???????@_???????_???????G???????@?@??????K????????W????????W????????G????????A?????????O????????@??_??????E?????????E?????????B??????????_?????????C?@????????O?C???????@_??????????_??????????O?C????????C???????????_??????????A???????????K???????????K???????????A????????????_???????????C?@??????????O????????????_????????????O????????????G????????????A?@???????????W????????????@_????????????B?????????????A?????????????@??_???????????O?????????????A?@????????????W??????????????W??????????????W??????????????K??????????????B???????????????G???????????????_?_????????????@???????????????@?@??????????????_???????????????K????????????????_???????????????A????????????????C?G??????????????C????????????????A?????????????????o????????????????B?????????????????E?????????????????G?????????????????K@????????????????E??????????????????o?????????????????E??????????????????W??????????????????OG?????????????????OG?????????????????G??????????????????@`??????????????????Co,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??K?C??W?G??O?G??W?C??E?@???_?G??F??_??E?@???C?@???F??_???o?G???E?@????W?C????_?G???@_?G????o?C????M?@?????_?G????F??_????E?@?????C?@?????F_?_?????O?W?????F?@??????K?K??????[?G??????G?G??????M?C??????@o@???????C?w???????w?_???????oR????????j`,4,5
118,~?@usP@@?PC?O`?@?@_?O?A??G??O??O??G??E???_??A???C???K???C???@?G??W???@????A?G??E????A?????_????C?G???o????@_????@??????_?_???G?????@??????C??????G?G????G??????C??????@???????W???????_??????@???????@????????_???????K???????@????????C?C??????W????????G????????C?C??????B?????????W????????@?????????A?????????A?@???????B??????????o?????????E??????????O??????????_?G????????_??????????O??????????C???????????_?G????????A???????????C???????????C???????????A??_????????@_???????????C????????????O????????????_????????????_?G??????????O????????????E?????????????o????????????B?????????????B?????????????B?????????????@_?????????????G?????????????@_?????????????E??????????????K??????????????E??????????????A???????????????_@?????????????C???????????????O???????????????_@??????????????_???????????????O???????????????C?G?????????????@_???????????????A????????????????C?G??????????????C?G??????????????A?????????????????o????????????????E?????????????????K?????????????????W?????????????????G?????????????????E??????????????????W?????????????????A??????????????????GC?????????????????W??????????????????G??????????????????Cc?????????????????B_??????????????????B_,||eMID@WH_a@E@A?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@_@?@?@?@o?_?G?G?B?@??K?C??O?G??o?G??[?C??A?@???o?G??B??_??C?@???M?@???B??_???o?G???C?@????w?C????o?G????o?G????W?C????E?@?????w?G????@?@_????E?@?????F?@?????@??_?????w?G?????B_@??????C?C??????[?G??????K?W??????E?C??????@g@???????BoG???????AB_???????N@????????Ar,0,0
118,~?@usP@@?OC?O`?@@@_?O?A??W??_??_??O??C???_??A???C???K???C???@????G@??@_???A????A?G??B?????_????C?G???o????@_????@??????_?????G?????B??????C??????G??????G??????C??????@???????G?G?????_??????@???????@?@??????_???????W???????B????????G????????O????????O?G??????W????????E?????????_????????A??_??????K?????????C?????????A??_??????@_?????????E??????????O??????????_?G????????_??????????O?C????????K???????????_??????????A??_????????C???????????C???????????A????????????_???????????C?@??????????O????????????_????????????_?G??????????O????????????E?????????????O????????????@?????????????A?@???????????B?????????????@_?????????????W?????????????B??????????????C??????????????G?G????????????W??????????????E??????????????@???????????????G?G?????????????_?_????????????B???????????????@????????????????_?_?????????????G???????????????@????????????????E????????????????C????????????????C?G??????????????A?C???????????????_????????????????A?????????????????K?????????????????K?????????????????K?????????????????E??????????????????_G????????????????B??????????????????K??????????????????W??????????????????GG?????????????????C???????????????????p??????????????????Ao,||eMID@WH?e@C@E?`?GW@@?CF?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??[?C??A?@???w?G??@??_??E?@???E?@???B??_???_?G???M?@????W?C????o?G????o?G????W?C????E?@?????w?G????@??_????F?@?????A?@?????B_?_?????[?G?????@?@??????M?C??????K?W??????K?G??????E?C??????@w@???????B_W???????CE_???????]@????????Db,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C@?@_??C???G???G???K???A????O???@?C??E????C????A?C???_????C?????O?_??@_????@_?????_?????G?????@??????K??????G??????G??????C??????@???????G?G????@_??????@???????@????????_???????G???????B????????K????????O????????O????????G?C??????E?????????o????????A?????????C?@???????C?????????A??_???????_?G???????K??????????o?????????@_?????????@???????????_?C????????G??????????@??G????????K???????????G???????????G?@?????????C???????????@????????????G????????????_?C??????????_????????????_????????????O????????????C?@???????????_????????????B?????????????A?????????????A?????????????@??_???????????W?????????????B??????????????K??????????????K??????????????K??????????????E???????????????o??????????????C???????????????O?_?????????????_@?????????????@_???????????????O???????????????C?G??????????????_???????????????A????????????????C?G??????????????C????????????????A?C???????????????_@???????????????C?????????????????G?????????????????W?????????????????K?????????????????E??????????????????o?????????????????@_?????????????????E??????????????????K??????????????????CG?????????????????A???????????????????p??????????????????Ao,||eMID@WH?e@C@E?`?GW@@_CB?GA?GB?C?_@?K?G?o?_@?@?B_@??_?_?W?G?B?@??G?C??o?G??o?G??[?C??A?@???o?G??B??_??C?@???K?@???E??_??@_?G???G?@???@o?C???@_?G???@_?G????o?C????K?@????@w?G????@?@_????E?@?????F?@?????@??_?????w?G?????B_@??????C?C??????[?G??????K?W??????E?C??????@g@???????BoG???????AB_???????N@????????Ar,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????C????A?C??@_????G?????_?_??@?????B?????@_?????O?????A?@????G??????o??????O??????G??????A?@?????O??????@??_????A???????B???????@????????O???????A????????G????????W????????O????????G????????A?@???????o????????@?????????A?@???????B?????????@??????????O?G???????A??????????W??????????o??????????o??????????O??????????C?@?????????_?G????????E???????????C???????????C???????????A??_?????????_???????????C?@??????????O?C??????????o????????????_????????????O????????????C?????????????_?G??????????A?????????????A?????????????A?????????????@??_???????????o?????????????A??????????????G?C????????????G??????????????G?G????????????C??????????????B???????????????W???????????????o??????????????@_??????????????@_???????????????O???????????????C????????????????_@??????????????B????????????????B????????????????A????????????????@?????????????????O@???????????????A?G???????????????G?????????????????W?????????????????W?????????????????C?????????????????@_G????????????????CA?????????????????o??????????????????W??????????????????W??????????????????C_??????????????????K???????????????????w,||eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?A?@?B_?_?O?G?F?@??G?C??w?G??O?G??[?C??B?@???O?G??B??_??E?@???C?@???F??_???o?G???C?@????w?C????_?G???@o?G????O?C????M?@?????w?G????@_?_????A?@?????E?@?????B_?_?????O?G?????F_@??????C?K??????[?G??????G?W??????M?C??????@K@???????]?G???????GF????????{@????????Ib,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@????E????E????B?????_????C?????O?_??@_????@_?????_?????G?G???@??????K??????W??????O??????G?C????A???????O??????@??_????E???????A???????@????????O???????A????????K????????O????????O????????G????????A?????????W????????@_????????@?????????@??????????_?_???????W?????????B??????????K??????????O??????????O?G????????G?C????????E???????????o??????????B???????????C???????????C?@?????????A????????????_?G?????????K????????????O????????????_????????????_????????????O?C??????????C?????????????O????????????@?????????????A?????????????A?????????????@??_???????????W?????????????@??????????????C??????????????G?G????????????W??????????????K??????????????@_??????????????K???????????????o??????????????@_??????????????@_???????????????O???????????????E?G??????????????o???????????????@????????????????A????????????????A?G??????????????@?C???????????????O????????????????A?????????????????G?_???????????????O?????????????????O@????????????????C?_???????????????@?G????????????????W??????????????????W??????????????????o??????????????????W??????????????????@C??????????????????W??????????????????@W,||eMID@WH?e@C@E?`_GG@@_CB?GA?GB?C?_@?K?G?o?_@?@?B?@?@_?_?W?G?B?@??K?C??W?G??[?G??C?C??B?@???W?G??@??_??F?@???B?@???@??_???o?G???E?@????W?C????o?G????o?G????W?C????F?@?????O?G????B??_????F?@?????A?@?????Bo?_?????G?W?????B?@??????K?C??????[?G??????M?G??????B_C???????O@???????F_G???????D@_???????FD????????Bx,4,5
118,~?@usP@@?OC?O`?@?@_?O?A??W??_??_??O??C??@_??C???G???G???K???A????O???@?C??E????C????A?C??@_????G?????_????@?@???B?????@_?????O?????A?@????G??????o??????O??????G??????A???????O??????@???????A?@?????E???????@????????O???????A????????G????????W????????O????????G????????A?@???????o????????B?????????E?????????E?????????@??????????O?????????A?@????????W??????????o??????????o??????????O??????????C?@?????????_?G????????E???????????C???????????C?@?????????A????????????_???????????C????????????O?C?????????@_????????????_????????????O????????????C?????????????_?G??????????A?????????????A?????????????A?????????????@??_???????????W?????????????B??????????????K??????????????G??????????????G?G????????????C?C????????????B???????????????W???????????????o??????????????@_??????????????@_???????????????O???????????????C?G??????????????_???????????????A????????????????C?G??????????????A????????????????@?????????????????O@???????????????A?G???????????????G?????????????????W?????????????????K?????????????????E??????????????????o?????????????????E??????????????????E??????????????????K??????????????????CG?????????????????B???????????????????W???????????????????w,||eMID@WH?e@C@E?`?GW@@?CE?GE?GA?C@_@?G?G@_?_B?@?A?@?B_?_?O?G?E?@??W?C??o?G??o?G??W?C??F?@???O?G??B??_??E?@???C?@???F??_???o?G???C?@????w?C????o?G????o?G????W?C????E?@?????o?G????B_?_????A?@?????E?@?????B_?_?????O?G?????F_@??????C?K??????[?G??????K?W??????E?C??????@_@???????N?G???????GB_???????{@????????Ir,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_G?A???K???G???C???@?G??W???@_???A????A????@?????W????A?????G?_???O?????o?????G?????A??????O?????@??????E??????E??????A???????_@?????C???????W???????_???????_???????O?_?????K???????@_???????E????????G????????G????????C????????@?@???????K?????????_????????@?@???????@?????????@_?????????G?????????@?@????????C??????????G??????????G??????????K??????????B???????????G???????????_?_????????@???????????@_???????????_???????????G???????????@?@??????????E????????????K????????????K????????????C????????????@?????????????G?????????????_?_??????????@_????????????@??????????????_?_???????????G?????????????B??????????????C??????????????G?G????????????G??????????????C?C????????????@???????????????W??????????????@_??????????????@???????????????@?@??????????????_???????????????K???????????????@????????????????E????????????????E????????????????B????????????????@?????????????????O@???????????????B?????????????????E?????????????????K?????????????????C?????????????????E??????????????????_G????????????????C@?????????????????O??????????????????o??????????????????OG?????????????????K??????????????????AW??????????????????Ao,||fIID`GH_a@E@A?`_GK@?oC@?GB?G@_C?O@?F?G?G?_?o@??o@??O?_?K?G?@_@??E?C??K?G??G?G??M?C??@_@???G?G??@o?_??@_@???@_@????o?_???G?G???B?@????K?C????[?G????K?G????C?C????B_@?????K?G?????_?_????B_@?????@_B??????w?_?????C?G?????@_@??????E?C??????M?G??????E?W??????A?C??????@o@???????E?W???????V?_???????CJ????????Mp,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A?G??@?????o????E?????O?????_@????_?????o?????C??????_?????A??????C??????E??????A???????_??????C???????O???????o???????_???????O???????C?G?????@_???????E????????K????????G????????C?C??????@?????????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????G??????????O??????????O??????????G?C????????A???????????W??????????@???????????A???????????A?@?????????@????????????O???????????@????????????C????????????G?G??????????W????????????K????????????@_????????????G?????????????_?_??????????@?????????????B??????????????o?????????????K?????????????@_?????????????E??????????????C??????????????C??????????????A???????????????_@?????????????C?G?????????????W???????????????_???????????????_???????????????O?_?????????????C????????????????_???????????????B????????????????E????????????????E?????????????????_????????????????G@???????????????@?G???????????????K?????????????????K?????????????????K?????????????????E??????????????????_?????????????????E??????????????????C??????????????????K??????????????????C??????????????????BC??????????????????w??????????????????B_,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B_@??E?C??G?G??W?G??K?C??A?@???w?G??@_?_??A?@???F?@???@??_???o?G???F?@????G?C????w?G????W?G????G?C????F?@?????W?G????@??_????F_@?????@?B?????@o?_?????G?W?????B?@??????M?C??????M?G??????E?G??????A?C??????@o@???????E?W???????T?_???????EJ????????Fp,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?C???o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????A???????_??????C???????O???????o???????_???????O???????C?G?????@_???????E????????K????????G????????C????????@?@???????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????G??????????O??????????O?G????????G??????????A???????????o??????????@???????????A?@?????????A???????????@????????????O???????????@????????????C????????????G?G??????????W????????????E????????????@_????????????G?????????????_?_??????????@?@???????????@_?????????????o?????????????K?????????????@_?????????????E??????????????C??????????????C??????????????A?C?????????????_??????????????C???????????????G???????????????O@??????????????O???????????????G???????????????A????????????????W???????????????@_???????????????@_???????????????@_????????????????o????????????????E?????????????????o????????????????B?????????????????E?????????????????A?????????????????@?_????????????????O?????????????????A@?????????????????GC?????????????????OG?????????????????O??????????????????KC?????????????????@_??????????????????@g,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??M?C??G?G??W?G??K?C??A?@???w?G??@_?_??A?@???F?@???@??_???w?G???B?@????G?C????o?G????w?G????K?C????B?@?????W?G????@??_????F_@?????@?B?????@o?_?????G?W?????B_@??????E?C??????G?G??????]?G??????B?K???????o@???????E?G???????T?_???????FB????????B\,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?C???o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????A???????_??????C???????O???????o???????_???????O???????C?G?????@_???????E????????K????????G????????C????????@?@???????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????G??????????O??????????O?G????????G??????????A???????????o??????????@???????????A???????????A?@?????????@????????????O???????????@????????????C????????????G?G??????????W????????????E????????????@_????????????G?????????????_????????????@?@???????????B??????????????o?????????????K?????????????@_?????????????E??????????????C??????????????C??????????????A?C?????????????_??????????????C?G?????????????o???????????????_???????????????_???????????????O?_?????????????C????????????????_???????????????B????????????????E????????????????B?????????????????_????????????????K????????????????@_????????????????B?????????????????E?????????????????E?????????????????@??????????????????OG????????????????A@?????????????????W??????????????????W??????????????????G??????????????????E???????????????????R??????????????????B_,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??M?C??G?G??W?G??K?C??A?@???w?G??@_?_??A?@???F?@???@??_???w?G???B?@????G?C????o?G????w?G????G?C????F?@?????W?G????@??_????F_@?????@?B?????@o?_?????G?W?????B_@??????E?C??????K?G??????M?G??????A?K??????@o@???????E?W???????T?_???????F@????????BV,4,5
118,~?@usP@@?OE?O?_@_?_?G?B??G??O??O??W??C???_??A???K???G???C???@?G??W???@_???A????A????@?C???o????E?????O?????_@????_?????o?????C??????_?????A??????C??????K??????A???????_??????C???????O???????o???????_???????O???????C?G?????@_???????E????????K????????G????????C????????@?@???????W????????@_????????B?????????A?????????@??_???????O?G???????E??????????G??????????O??????????O?G????????G??????????A???????????o??????????@???????????A???????????A?@?????????@????????????O???????????@????????????C????????????G?G??????????W????????????E????????????@_????????????G?????????????_????????????@?@???????????B??????????????o?????????????K?????????????@_?????????????E??????????????C??????????????C??????????????A?C?????????????_@?????????????C???????????????o???????????????_???????????????_???????????????O?_?????????????C????????????????_???????????????A????????????????C?G??????????????K????????????????@_????????????????O????????????????B?????????????????K?????????????????K?????????????????K?????????????????E??????????????????_?????????????????E@?????????????????GG?????????????????o??????????????????W??????????????????C??????????????????@H??????????????????@o,||fIID`GH_a@E@A?`_GK@?_CB?GA?GB?C?o@?C?G?w?_?_@?@_@??o?_?G?G?B?@??M?C??G?G??W?G??K?C??A?@???w?G??@_?_??A?@???F?@???@??_???w?G???B?@????G?C????o?G????w?G????G?C????F?@?????W?G????@??_????F_@?????@?B?????@o?_?????G?G?????Bo@??????A?K??????K?G??????M?G??????A?K??????@o@???????E?W???????S?_???????\@????????BV,4,4
